academic_year,team_ncaa_id,team_name_canonical,n_name_variants
2023,548261,Princeton,1
2023,548262,Purdue,1
2023,548263,Quinnipiac,1
2023,548264,Radford,1
2023,548265,Rhode Island,1
2023,548266,Rice,1
2023,548267,Richmond,1
2023,548268,Rider,1
2023,548269,Rutgers,1
2023,548270,Sacred Heart,1
2023,548271,St. Bonaventure,1
2023,548272,St. John's (NY),1
2023,548273,Saint Joseph's,1
2023,548274,Saint Louis,1
2023,548275,Saint Mary's (CA),1
2023,548276,Saint Peter's,1
2023,548277,Sam Houston,1
2023,548278,Samford,1
2023,548279,San Diego St.,1
2023,548280,San Diego,1
2023,548281,San Francisco,1
2023,548282,San Jose St.,1
2023,548283,Santa Clara,1
2023,548284,Seton Hall,1
2023,548285,Siena,1
2023,548286,South Alabama,1
2023,548287,South Carolina,1
2023,548288,South Dakota St.,1
2023,548289,South Fla.,1
2023,548290,Southeast Mo. St.,1
2023,548291,Southeastern La.,1
2023,548292,Southern California,1
2023,548293,Southern Ill.,1
2023,548294,SIUE,1
2023,548295,Southern Miss.,1
2023,548296,Southern U.,1
2023,548297,Missouri St.,1
2023,548298,Texas St.,1
2023,548299,Louisiana,1
2023,548300,Stanford,1
2023,548301,SFA,1
2023,548302,Stetson,1
2023,548303,Stony Brook,1
2023,548304,Tennessee Tech,1
2023,548305,Tennessee,1
2023,548306,UT Martin,1
2023,548307,Bellarmine,1
2023,548308,UC San Diego,1
2023,548316,Henderson St.,1
2023,548326,Northwest Nazarene,1
2023,548339,Tiffin,1
2023,548349,CSU Pueblo,1
2023,548350,Lake Erie,1
2023,548368,UC-Colo. Springs,2
2023,548409,Lindenwood,1
2023,548410,Malone,1
2023,548411,McKendree,1
2023,548435,Queens (NC),1
2023,548467,Colo. Sch. of Mines,1
2023,548481,Hillsdale,1
2023,548494,Minnesota St.,1
2023,548512,Northwood,1
2023,548521,Saginaw Valley,1
2023,548531,Southern Ind.,1
2023,548532,Stonehill,1
2023,548535,Tuskegee,1
2023,548536,Upper Iowa,1
2023,548696,Concordia Wisconsin,1
2023,548714,Linfield,1
2023,548723,Cairn,1
2023,548740,Thomas (ME),1
2023,548755,Fontbonne,1
2023,548762,MSOE,1
2023,548787,Mitchell,1
2023,548812,Alma,1
2023,548826,Blackburn,1
2023,548839,Carroll (WI),1
2023,548853,Coe,1
2023,548900,Ill. Wesleyan,1
2023,548902,Ithaca,1
2023,548917,Loras,1
