player_name,canonical_id,pitcher_idx,espn_id,throws,bats,position,source
Palencia,BSB_SAN_DIEGO,0,,,,RP,pitcher_table
McRoberts,BSB_SAN_DIEGO,0,,,,RP,pitcher_table
Deschryver,BSB_SAN_DIEGO,0,,,,RP,pitcher_table
Nathan Huy,NCAA_614755,0,,,,RP,pitcher_table
Griffin Polley,NCAA_614634,0,,,,RP,pitcher_table
Griffin Madden,NCAA_614634,0,,,,RP,pitcher_table
Charlie Taczy,NCAA_614625,0,,,,RP,pitcher_table
Brode Susce,NCAA_614634,0,,,,RP,pitcher_table
Keyler Gonzalez,NCAA_614746,0,,,,RP,pitcher_table
Isaiah Salas,NCAA_614746,0,,,,RP,pitcher_table
Aidan Terronez,NCAA_614625,0,,,,RP,pitcher_table
Sam Rosand,NCAA_614746,0,,,,RP,pitcher_table
Keagen Kohlhoff,NCAA_614746,0,,,,RP,pitcher_table
Kadden Drew,NCAA_614746,0,,,,RP,pitcher_table
Bryce Greene,NCAA_614634,0,,,,RP,pitcher_table
T. Lutz,NCAA_614634,0,,,,RP,pitcher_table
M. Pontari,NCAA_614735,0,,,,RP,pitcher_table
J. Kuhn,NCAA_614735,0,,,,RP,pitcher_table
D. Benzinger,NCAA_614735,0,,,,RP,pitcher_table
B. Ertel,NCAA_614609,0,,,,RP,pitcher_table
T. Willis,NCAA_614609,0,,,,RP,pitcher_table
S. Curry,NCAA_614735,0,,,,RP,pitcher_table
B. Hsu,NCAA_614609,0,,,,RP,pitcher_table
J. Drumm,NCAA_614609,0,,,,RP,pitcher_table
Faulkner,BSB_VANDERBILT,0,,R,,RP,pitcher_table
B. Roe,BSB_VIRGINIA_TECH,0,,,,RP,pitcher_table
A. Robertson,BSB_VIRGINIA_TECH,0,,,,RP,pitcher_table
Luke McGrath,NCAA_614634,0,,,,RP,pitcher_table
Holden McKinney,NCAA_614634,0,,,,RP,pitcher_table
C. Kochanowi,NCAA_614641,0,,,,RP,pitcher_table
S. Fairhurst,NCAA_614641,0,,,,RP,pitcher_table
R. Holman,NCAA_614641,0,,,,RP,pitcher_table
D. Wilkes,NCAA_614641,0,,,,RP,pitcher_table
L. Edwards,NCAA_621265,0,,,,RP,pitcher_table
I. Kopalchic,NCAA_621265,0,,,,RP,pitcher_table
D. Brady,NCAA_614594,0,,,,RP,pitcher_table
A. Shute,NCAA_614594,0,,,,RP,pitcher_table
Evan Roilson,NCAA_614597,0,,,,RP,pitcher_table
Adam Horvath,NCAA_614634,0,,,,RP,pitcher_table
S. Ely,NCAA_614594,0,,,,RP,pitcher_table
F. Perez,NCAA_614862,0,,L,,RP,pitcher_table
A. Barroso,NCAA_614862,0,,R,,RP,pitcher_table
J. Carrasqui,NCAA_614862,0,,,,RP,pitcher_table
L. Wirt,NCAA_614862,0,,,,RP,pitcher_table
M. DeStefani,NCAA_621265,0,,,,RP,pitcher_table
J. Morales,NCAA_614862,0,,R,,RP,pitcher_table
J. Breen,NCAA_614594,0,,,,RP,pitcher_table
D. Turner,NCAA_614862,0,,L,,RP,pitcher_table
Reid Brosnan,NCAA_614597,0,,,,RP,pitcher_table
Saxenmeyer,NCAA_614722,0,,R,,RP,pitcher_table
Tyler Kropis,NCAA_614597,0,,,,RP,pitcher_table
H. Alejandro,NCAA_614722,0,,R,,RP,pitcher_table
Evan Rolison,NCAA_614597,0,,,,RP,pitcher_table
T. Kropis,NCAA_614597,0,,,,RP,pitcher_table
J. Peterson,NCAA_614722,0,,L,,RP,pitcher_table
Cody Carwile,NCAA_614597,0,,,,RP,pitcher_table
Tramontana,NCAA_614852,0,,,,RP,pitcher_table
Etha Wilson,NCAA_614852,0,,,,RP,pitcher_table
Cal Clark,NCAA_614852,0,,,,RP,pitcher_table
J. Schueller,NCAA_614722,0,,R,,RP,pitcher_table
P. Rogan,NCAA_614722,0,,,,RP,pitcher_table
M. Hawkins,NCAA_614722,0,,R,,RP,pitcher_table
G. Willerer,NCAA_614722,0,,R,,RP,pitcher_table
Breen,NCAA_614594,0,,,,RP,pitcher_table
G. Prosper,NCAA_614745,0,,,,RP,pitcher_table
J. KIRBY,NCAA_614837,0,,,,RP,pitcher_table
M. Dismute,NCAA_614745,0,,,,RP,pitcher_table
L. Hayes,NCAA_614671,0,,,,RP,pitcher_table
D. Costa,NCAA_614671,0,,,,RP,pitcher_table
C. Wells,NCAA_614671,0,,,,RP,pitcher_table
C. Ellis,NCAA_614745,0,,,,RP,pitcher_table
B. EAGEN,NCAA_614832,0,,,,RP,pitcher_table
A. Miller,NCAA_614671,0,,,,RP,pitcher_table
Nick Bassi,NCAA_614694,0,,R,,RP,pitcher_table
Josh Loren,NCAA_614694,0,,L,,RP,pitcher_table
Hunter Brooks,NCAA_614701,0,,,,RP,pitcher_table
Blake Gaskey,NCAA_614694,0,,R,,RP,pitcher_table
Budd,NCAA_614813,0,,,,RP,pitcher_table
Starling,NCAA_614813,0,,,,RP,pitcher_table
Fuller,NCAA_614813,0,,,,RP,pitcher_table
Arnberger,NCAA_614813,0,,,,RP,pitcher_table
Jeremy Vest,NCAA_614594,0,,,,RP,pitcher_table
Snavely,NCAA_614594,0,,,,RP,pitcher_table
Molini,NCAA_614760,0,,R,,RP,pitcher_table
Hilliard,NCAA_614671,0,,,,RP,pitcher_table
Christopher Klueber,NCAA_614647,0,,,,RP,pitcher_table
Blake Hager,NCAA_614671,0,,,,RP,pitcher_table
Kevin Rourke,NCAA_614647,0,,,,RP,pitcher_table
Poynter,NCAA_614671,0,,,,RP,pitcher_table
Hayes,NCAA_614671,0,,,,RP,pitcher_table
Austin,NCAA_614813,0,,,,RP,pitcher_table
Hauser,NCAA_614692,0,,R,,RP,pitcher_table
Brady Kehlenbrink,NCAA_614746,0,,,,SP,pitcher_table
Jason Johnson,NCAA_614688,0,,,,RP,pitcher_table
Mike Staiano,NCAA_614828,0,,,,RP,pitcher_table
James VanMeter,NCAA_614688,0,,,,RP,pitcher_table
Benny Whiteaker,NCAA_614688,0,,,,RP,pitcher_table
C. Moore,NCAA_614776,0,,,,RP,pitcher_table
T. Echols,NCAA_614660,0,,R,,RP,pitcher_table
M. Iozzo,NCAA_614660,0,,R,,RP,pitcher_table
L. Ross,NCAA_614660,0,,L,,RP,pitcher_table
L. Fulk,NCAA_614660,0,,R,,RP,pitcher_table
C. Preisel,NCAA_614660,0,,L,,RP,pitcher_table
C. Novak,NCAA_614660,0,,R,,RP,pitcher_table
W. Yeary,NCAA_614776,0,,,,RP,pitcher_table
Ben Winslow,NCAA_614823,0,,R,,RP,pitcher_table
Tyler Ball,BSB_BYU,0,,R,,RP,pitcher_table
Luke Sterner,BSB_BYU,0,,,,RP,pitcher_table
Jaxon Clayton,BSB_BYU,0,,,,RP,pitcher_table
David Sheppard,NCAA_614786,0,,,,RP,pitcher_table
Dakota Gray,NCAA_614786,0,,,,RP,pitcher_table
Bryce Intagliata,NCAA_614786,0,,,,RP,pitcher_table
Ethan Nardacci,NCAA_614850,0,,,,RP,pitcher_table
Nick West,NCAA_614823,0,,R,,RP,pitcher_table
Mark Gajowski,NCAA_614850,0,,,,RP,pitcher_table
Jaden Schmidt,NCAA_614850,0,,,,RP,pitcher_table
Ethan Lewis,NCAA_614823,0,,R,,RP,pitcher_table
Brian Cadieux,NCAA_614850,0,,,,RP,pitcher_table
Teo Spadaccini,NCAA_614823,0,,R,,RP,pitcher_table
Brett Faccio,NCAA_614823,0,,R,,RP,pitcher_table
Tyler Kneller,NCAA_614850,0,,,,RP,pitcher_table
Matthew Mariano,NCAA_614850,0,,,,RP,pitcher_table
Alex Enea,NCAA_614850,0,,,,RP,pitcher_table
Smallets,BSB_COASTAL_CAROLINA,0,,R,,RP,pitcher_table
Hamilton,NCAA_614839,0,,,,RP,pitcher_table
Z. Nalawadi,NCAA_614850,0,,,,RP,pitcher_table
McKinney,NCAA_614634,0,,,,RP,pitcher_table
Alexander,NCAA_614634,0,,,,RP,pitcher_table
Loren Georger,NCAA_614725,0,,,,RP,pitcher_table
James Showalter,NCAA_614725,0,,,,RP,pitcher_table
Drew Welk,NCAA_614725,0,,,,RP,pitcher_table
Troy Dressler,BSB_WAKE_FOREST,0,,R,,RP,pitcher_table
Evan Jones,BSB_WAKE_FOREST,0,,R,,RP,pitcher_table
Ethan Nobles,NCAA_614677,0,,,,RP,pitcher_table
Cannon Lee,NCAA_614677,0,,,,RP,pitcher_table
A. KUMMER,NCAA_614837,0,,,,RP,pitcher_table
C. MACKEY,NCAA_614837,0,,,,RP,pitcher_table
HEMMERLING,NCAA_614837,0,,,,RP,pitcher_table
B. BENTON,NCAA_614837,0,,,,RP,pitcher_table
Max McGwire,NCAA_614725,0,,,,RP,pitcher_table
Crittenden,NCAA_614679,0,,,,RP,pitcher_table
Blake Kimball,NCAA_614743,0,,,,RP,pitcher_table
M. Sall,NCAA_614679,0,,,,RP,pitcher_table
Dylan Petrey,NCAA_614743,0,,,,RP,pitcher_table
C. Boos,NCAA_614679,0,,,,RP,pitcher_table
J. Smith,NCAA_614743,0,,,,RP,pitcher_table
D. Hargrove,NCAA_614743,0,,,,RP,pitcher_table
Porter Conn,NCAA_614744,0,,,,RP,pitcher_table
B Cox,NCAA_614779,0,,R,,RP,pitcher_table
Dylan Gormont,NCAA_614725,0,,,,RP,pitcher_table
Caden Earing,NCAA_614725,0,,,,RP,pitcher_table
Colin Hawkins,NCAA_614725,0,,,,RP,pitcher_table
L. Cromer,NCAA_614725,0,,,,RP,pitcher_table
Bryant Ball,BSB_BYU,0,,R,,RP,pitcher_table
Brock Roundy,NCAA_614786,0,,,,RP,pitcher_table
Brandon Wyland,NCAA_614786,0,,,,RP,pitcher_table
Andrew Gaines,NCAA_614724,0,,,,RP,pitcher_table
Matt Speicher,NCAA_614724,0,,,,RP,pitcher_table
Jackson Campbell,NCAA_614724,0,,,,RP,pitcher_table
William Lawley,NCAA_614719,0,,,,RP,pitcher_table
Nick Dolbin,NCAA_614588,0,,R,,RP,pitcher_table
Jackson Montgomery,NCAA_614588,0,,R,,RP,pitcher_table
Edwin Sanchez,NCAA_614588,0,,L,,RP,pitcher_table
Christian Dray,NCAA_614719,0,,,,RP,pitcher_table
Aaron VanTuyle,NCAA_614719,0,,,,RP,pitcher_table
Jake Dally,NCAA_614863,0,,,,RP,pitcher_table
Dominic Ruggiero,NCAA_614719,0,,,,RP,pitcher_table
T. MEREDITH,NCAA_614832,0,,,,RP,pitcher_table
J. Allen,NCAA_614787,0,,L,,RP,pitcher_table
D. VANN,NCAA_614832,0,,,,RP,pitcher_table
C. PAYNE,NCAA_614832,0,,,,RP,pitcher_table
Sam Greer,NCAA_614724,0,,,,RP,pitcher_table
CHAMBERLIN,NCAA_614832,0,,,,RP,pitcher_table
Matt Fitzgibbon,NCAA_614724,0,,,,RP,pitcher_table
Christian Coppola,NCAA_614724,0,,,,RP,pitcher_table
Jackson Nash,NCAA_614643,0,,R,,RP,pitcher_table
JR Fordham,NCAA_614643,0,,,,RP,pitcher_table
Cameron Freeman,NCAA_614643,0,,R,,RP,pitcher_table
Alex Strickland,NCAA_614643,0,,R,,RP,pitcher_table
Ethan VanSice,NCAA_614589,0,,,,RP,pitcher_table
Ben Griffith,NCAA_614863,0,,R,,RP,pitcher_table
Sil COWGILL,NCAA_614825,0,,R,,RP,pitcher_table
Marien,NCAA_614696,0,,,,RP,pitcher_table
Harrington,NCAA_614696,0,,,,RP,pitcher_table
Bra HAYWOOD,NCAA_614825,0,,R,,RP,pitcher_table
Noah Keller,NCAA_614589,0,,,,RP,pitcher_table
Keane Hyer,NCAA_614719,0,,,,RP,pitcher_table
VANDER HILL,NCAA_614832,0,,,,RP,pitcher_table
A. Mattix,NCAA_614787,0,,R,,RP,pitcher_table
Alex Kuntz,NCAA_614752,0,,,,RP,pitcher_table
Brooks McDonnough,NCAA_614838,0,,,,RP,pitcher_table
Payton Barton,NCAA_614625,0,,,,RP,pitcher_table
Nick Kelly,NCAA_614601,0,,,,RP,pitcher_table
Jonathon VanNess,NCAA_614838,0,,,,RP,pitcher_table
Aaron Morris,NCAA_614786,0,,,,RP,pitcher_table
P. Torres,NCAA_614862,0,,,,RP,pitcher_table
B. Winslow,NCAA_614823,0,,R,,RP,pitcher_table
T. Evans,NCAA_614823,0,,R,,RP,pitcher_table
B. Rincones,NCAA_614862,0,,R,,RP,pitcher_table
D. Edwardi,NCAA_621265,0,,,,RP,pitcher_table
Williams,NCAA_614813,0,,,,RP,pitcher_table
Templeton,NCAA_614813,0,,,,RP,pitcher_table
Lobs,NCAA_614813,0,,,,RP,pitcher_table
Guinther,NCAA_614813,0,,,,RP,pitcher_table
Kuntz,NCAA_614752,0,,,,RP,pitcher_table
Julian Robertson,NCAA_614701,0,,,,RP,pitcher_table
Eli Huddleston,NCAA_614752,0,,,,RP,pitcher_table
Carson Davis,NCAA_614752,0,,,,RP,pitcher_table
McDuffie,NCAA_614752,0,,,,RP,pitcher_table
Casabella,NCAA_614752,0,,,,RP,pitcher_table
VINCENT,NCAA_614788,0,,,,RP,pitcher_table
EASTERLIN,NCAA_614699,0,,R,,RP,pitcher_table
KORSON,NCAA_614699,0,,R,,RP,pitcher_table
DILLARD,NCAA_614699,0,,L,,RP,pitcher_table
Brody Linker,NCAA_614832,0,,,,RP,pitcher_table
Jeremiah Hampton,NCAA_614832,0,,,,RP,pitcher_table
RUPPENTHAL,NCAA_614699,0,,R,,RP,pitcher_table
STEWART,NCAA_614788,0,,,,RP,pitcher_table
Matt Tarr,NCAA_614694,0,,R,,RP,pitcher_table
Jacob Fields,NCAA_614688,0,,,,RP,pitcher_table
C Kickhaefer,NCAA_614779,0,,R,,RP,pitcher_table
ALEX GAY,NCAA_614660,0,,R,,RP,pitcher_table
MARC IOZZO,NCAA_614660,0,,R,,RP,pitcher_table
JAK TEDESCO,NCAA_614660,0,,L,,RP,pitcher_table
G Johnston,NCAA_614779,0,,R,,RP,pitcher_table
Eisiminger,NCAA_614660,0,,R,,RP,pitcher_table
J Klus,NCAA_614779,0,,L,,RP,pitcher_table
AU BERGGREN,NCAA_614660,0,,R,,RP,pitcher_table
Braiden Eagen,NCAA_614832,0,,,,RP,pitcher_table
CAMER NOVAK,NCAA_614660,0,,R,,RP,pitcher_table
Cole Clark,NCAA_614844,0,,,,RP,pitcher_table
Take Kreis,NCAA_614844,0,,,,RP,pitcher_table
Ethan Foley,NCAA_614844,0,,,,SP,pitcher_table
Quinn Larson,NCAA_614844,0,,,,RP,pitcher_table
Jamie Vicens,BSB_GEORGIA_TECH,0,,,,RP,pitcher_table
Otto Espinoza,NCAA_614844,0,,,,SP,pitcher_table
Cade Colombara,NCAA_614844,0,,,,RP,pitcher_table
Coniglio,NCAA_614692,0,,R,,RP,pitcher_table
Gavin Eddy,NCAA_614844,0,,,,SP,pitcher_table
Duncan Russell,NCAA_614844,0,,,,RP,pitcher_table
Jordy Lopez,NCAA_614844,0,,,,RP,pitcher_table
Kayden Campbell,BSB_GEORGIA_TECH,0,,,,RP,pitcher_table
Nolan Winfield,NCAA_614677,0,,,,RP,pitcher_table
Trieg Matthews,NCAA_614787,0,,L,,RP,pitcher_table
Taylor Bednar,NCAA_614787,0,,R,,RP,pitcher_table
Ross Fowler,NCAA_614688,0,,,,RP,pitcher_table
A. Gilbert,NCAA_614620,0,,,,RP,pitcher_table
Reilly Bridges,NCAA_614751,0,,,,RP,pitcher_table
Matt Sgambati,NCAA_614751,0,,,,RP,pitcher_table
Luca Mannino,NCAA_614751,0,,,,RP,pitcher_table
Charlie Willcox,BSB_GEORGIA_TECH,0,,,,RP,pitcher_table
H. Harding,NCAA_614620,0,,,,RP,pitcher_table
B. Mulligan,NCAA_614620,0,,,,RP,pitcher_table
E. Vaughan,NCAA_614804,0,,,,RP,pitcher_table
E. Holbert,NCAA_614804,0,,,,RP,pitcher_table
D. Mateffy,NCAA_614620,0,,,,RP,pitcher_table
C. Dressler,NCAA_614804,0,,,,RP,pitcher_table
N. Frers,NCAA_614804,0,,,,RP,pitcher_table
J. Reyes,NCAA_614620,0,,,,RP,pitcher_table
D. Newman,NCAA_614804,0,,,,RP,pitcher_table
Edwards,BSB_SAN_DIEGO,0,,,,RP,pitcher_table
Cody,BSB_SAN_DIEGO,0,,,,RP,pitcher_table
C. Fausset,NCAA_614742,0,,,,RP,pitcher_table
B. Cushnie,NCAA_614742,0,,L,,RP,pitcher_table
Andrew Wertz,NCAA_614692,0,,R,,RP,pitcher_table
Andrew Basel,NCAA_614692,0,,R,,RP,pitcher_table
Jake Michel,NCAA_614796,0,,,,RP,pitcher_table
Joey Tuttoil,NCAA_614796,0,,,,RP,pitcher_table
Jacob Whitem,NCAA_614796,0,,,,RP,pitcher_table
A. Harbour,NCAA_614742,0,,,,RP,pitcher_table
T. Thames,NCAA_614718,0,,R,,RP,pitcher_table
Nate Whysong,BSB_WAKE_FOREST,0,,R,,RP,pitcher_table
Marcelo Harsch,BSB_WAKE_FOREST,0,,R,,RP,pitcher_table
J Woodworth,NCAA_614709,0,,,,RP,pitcher_table
A. Diaz,NCAA_614718,0,,L,,RP,pitcher_table
Kasanagottu,NCAA_614742,0,,,,RP,pitcher_table
E. Atchley,NCAA_614718,0,,R,,RP,pitcher_table
Z. Fetchel,NCAA_614718,0,,R,,RP,pitcher_table
M. Fuentes,NCAA_614718,0,,R,,RP,pitcher_table
L Wechsberg,NCAA_614709,0,,R,,RP,pitcher_table
J Fowler,NCAA_614709,0,,,,RP,pitcher_table
Jack Reyes,NCAA_614620,0,,,,RP,pitcher_table
T. Lange,NCAA_614695,0,,,,RP,pitcher_table
S. Parnell,NCAA_614695,0,,R,,RP,pitcher_table
Hager,NCAA_614671,0,,,,RP,pitcher_table
G. Wentz,NCAA_614695,0,,R,,RP,pitcher_table
Furtado,NCAA_614671,0,,,,RP,pitcher_table
Henry Hardin,NCAA_614620,0,,,,RP,pitcher_table
Aidan Gilber,NCAA_614620,0,,,,RP,pitcher_table
Brett Mullig,NCAA_614620,0,,,,RP,pitcher_table
W. Franklin,NCAA_614695,0,,R,,RP,pitcher_table
P Galvin,NCAA_614833,0,,,,RP,pitcher_table
Cody Little,NCAA_614695,0,,R,,RP,pitcher_table
Jake Echols,NCAA_614606,0,,,,RP,pitcher_table
Brodie Purcell,NCAA_614606,0,,,,RP,pitcher_table
Ryan Falke,NCAA_614810,0,,,,RP,pitcher_table
Wochner,BSB_BYU,0,,,,RP,pitcher_table
Sterner,BSB_BYU,0,,,,RP,pitcher_table
Matthew Sapienza,NCAA_614692,0,,R,,RP,pitcher_table
Bell,BSB_BYU,0,,,,RP,pitcher_table
Marx,BSB_BYU,0,,,,RP,pitcher_table
Colin Dowdle,NCAA_614620,0,,,,RP,pitcher_table
Tommy Brandenburg,BSB_WASHINGTON,0,,R,,RP,pitcher_table
Liam Lierman,BSB_WASHINGTON,0,,,,RP,pitcher_table
Jake Morell,NCAA_614833,0,,,,RP,pitcher_table
Blake Smith,NCAA_614833,0,,,,RP,pitcher_table
Zufall,BSB_BYU,0,,,,RP,pitcher_table
B. McDonough,NCAA_614656,0,,,,RP,pitcher_table
C. Meyer,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
C. Harringto,BSB_LIBERTY,0,,,,RP,pitcher_table
Luke Krouse,NCAA_614865,0,,,,RP,pitcher_table
Jack Miller,NCAA_614865,0,,,,RP,pitcher_table
G. Sitarz,NCAA_614656,0,,,,RP,pitcher_table
J. Levine,NCAA_614656,0,,,,RP,pitcher_table
B. ADAMS,NCAA_614835,0,,,,RP,pitcher_table
Jack Weight,NCAA_614818,0,,,,RP,pitcher_table
R. Williams,NCAA_614672,0,,,,RP,pitcher_table
T. August,BSB_LIBERTY,0,,,,RP,pitcher_table
D. Young,NCAA_614770,0,,,,RP,pitcher_table
C. McCormack,NCAA_614770,0,,,,RP,pitcher_table
I. Korn,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
White,NCAA_614813,0,,,,RP,pitcher_table
Kade Arn,NCAA_614865,0,,,,RP,pitcher_table
D. DIGGS,NCAA_614835,0,,,,RP,pitcher_table
Truitt Manuel,BSB_NC_STATE,0,,,,RP,pitcher_table
A Merritt,NCAA_614656,0,,,,RP,pitcher_table
M McCrary,NCAA_614672,0,,,,RP,pitcher_table
M Goodman,NCAA_614656,0,,,,RP,pitcher_table
K Kimble,NCAA_614672,0,,,,RP,pitcher_table
K Bowling,NCAA_614672,0,,,,RP,pitcher_table
B Thomason,NCAA_614656,0,,,,RP,pitcher_table
J. COSTA,NCAA_614835,0,,,,RP,pitcher_table
J. STEWART,NCAA_614835,0,,,,RP,pitcher_table
Gavin Marley,BSB_EAST_CAROLINA,0,,,,RP,pitcher_table
James Pazder,NCAA_614715,0,,,,RP,pitcher_table
T. Dietrich,BSB_LIBERTY,0,,,,RP,pitcher_table
M. SALICCO,NCAA_614766,0,,,,RP,pitcher_table
K. Smith,BSB_LIBERTY,0,,,,RP,pitcher_table
J. CAREY,NCAA_614766,0,,,,RP,pitcher_table
A. Decker-Pe,BSB_LIBERTY,0,,,,RP,pitcher_table
Reid Fagerstrom,NCAA_614659,0,,,,RP,pitcher_table
JD Garner,NCAA_614603,0,,,,RP,pitcher_table
Collin Ewaldsen,NCAA_614659,0,,,,RP,pitcher_table
Clark Lincoln,NCAA_614603,0,,,,RP,pitcher_table
Caden Kresak,NCAA_614603,0,,,,RP,pitcher_table
Andrew Garnett,NCAA_614659,0,,,,RP,pitcher_table
Hicks,NCAA_614586,0,,R,,RP,pitcher_table
Brandon Reiter,NCAA_614710,0,,,,RP,pitcher_table
Z Evenson,NCAA_614783,0,,,,RP,pitcher_table
R Oakley,NCAA_614673,0,,,,RP,pitcher_table
P Chaudoin,NCAA_614673,0,,,,RP,pitcher_table
J Lux,NCAA_614673,0,,,,RP,pitcher_table
C Phillips,NCAA_614783,0,,,,RP,pitcher_table
Kleinhans,NCAA_614586,0,,R,,RP,pitcher_table
Wisenbaker,NCAA_614635,0,,,,RP,pitcher_table
A. Stanton,NCAA_614676,0,,,,RP,pitcher_table
Luke Wright,NCAA_614756,0,,,,RP,pitcher_table
L. MCKILLOP,BSB_ILLINOIS,0,,,,RP,pitcher_table
Sebastian Ho,NCAA_614649,0,,,,RP,pitcher_table
S. Perez,NCAA_614676,0,,,,RP,pitcher_table
Marshall Loc,NCAA_614649,0,,,,RP,pitcher_table
Yoshida,NCAA_614589,0,,,,RP,pitcher_table
Gonzalez,BSB_BOSTON_COLLEGE,0,,,,RP,pitcher_table
Foster,NCAA_614589,0,,,,RP,pitcher_table
D'Ancona,BSB_BOSTON_COLLEGE,0,,,,RP,pitcher_table
Micha Walsh,NCAA_614756,0,,,,RP,pitcher_table
R. LACIEN,BSB_ILLINOIS,0,,,,RP,pitcher_table
Hayden Blosser,NCAA_614701,0,,,,RP,pitcher_table
C. Schneider,NCAA_614599,0,,,,RP,pitcher_table
C. Pumphrey,NCAA_614599,0,,,,RP,pitcher_table
C. Freeman,NCAA_614599,0,,,,RP,pitcher_table
Wyatt Mosley,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
Joshua Surigao,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
Ian Korn,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
Bryson Thacker,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
Bryant Yoak,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
Tan Paschke,NCAA_614756,0,,,,RP,pitcher_table
Sa Driscoll,NCAA_614756,0,,,,SP,pitcher_table
Landon Carr,BSB_NC_STATE,0,,,,RP,pitcher_table
N. Urquidi,NCAA_614844,0,,L,,RP,pitcher_table
L. Martin,NCAA_614567,0,,R,,RP,pitcher_table
L. Becerra,NCAA_614844,0,,R,,RP,pitcher_table
J. Jasso,NCAA_614567,0,,R,,RP,pitcher_table
D. Nieto,NCAA_614567,0,,R,,RP,pitcher_table
C. Teper,NCAA_614844,0,,L,,RP,pitcher_table
C. Olsen,NCAA_614844,0,,R,,RP,pitcher_table
C. Hernandez,NCAA_614567,0,,R,,RP,pitcher_table
B. Dockan,NCAA_614567,0,,L,,RP,pitcher_table
Andrew Moy,NCAA_614611,0,,R,,RP,pitcher_table
W. Youngman,NCAA_614601,0,,,,RP,pitcher_table
Z. Yates,NCAA_614844,0,,R,,RP,pitcher_table
Andrew Koshy,BSB_MARYLAND,0,,,,RP,pitcher_table
P. Rodgers,NCAA_614574,0,,R,,RP,pitcher_table
James,NCAA_614570,0,,,,RP,pitcher_table
Valdivia,NCAA_614570,0,,,,RP,pitcher_table
Logan Hastings,BSB_MARYLAND,0,,R,,RP,pitcher_table
Ryan Bailey,BSB_MARYLAND,0,,,,RP,pitcher_table
S. Doran,BSB_COASTAL_CAROLINA,0,,R,,RP,pitcher_table
J. Sheldon,NCAA_614601,0,,,,RP,pitcher_table
Billingsley,NCAA_614666,0,,,,RP,pitcher_table
J Aponick,NCAA_614610,0,,R,,RP,pitcher_table
Gleason,NCAA_614666,0,,,,RP,pitcher_table
Waters,NCAA_614774,0,,R,,RP,pitcher_table
Simoneaux,NCAA_614774,0,,L,,RP,pitcher_table
Trevor Geddes,NCAA_614822,0,,,,RP,pitcher_table
C. Bosch,BSB_COASTAL_CAROLINA,0,,L,,RP,pitcher_table
J. Pickens,NCAA_614664,0,,L,,RP,pitcher_table
Lacourciere,NCAA_614619,0,,,,RP,pitcher_table
Webb,NCAA_614666,0,,,,RP,pitcher_table
Winterhalder,NCAA_614570,0,,,,RP,pitcher_table
T. Welch,NCAA_614758,0,,,,RP,pitcher_table
S. Ruhle,NCAA_614699,0,,R,,RP,pitcher_table
R. Skwarek,NCAA_614758,0,,,,RP,pitcher_table
J. Rosenblit,NCAA_614699,0,,,,RP,pitcher_table
J. Swink,BSB_LIBERTY,0,,,,RP,pitcher_table
J. Surigao,BSB_WEST_VIRGINIA,0,,,,RP,pitcher_table
J. McCusker,BSB_LIBERTY,0,,,,RP,pitcher_table
N Bourgeois,NCAA_614779,0,,R,,RP,pitcher_table
Cannon Hensarling,NCAA_614774,0,,R,,SP,pitcher_table
Danny Heintz,BSB_NC_STATE,0,,,,RP,pitcher_table
Tim Baird,NCAA_614652,0,,R,,RP,pitcher_table
Bl Albright,NCAA_614652,0,,L,,RP,pitcher_table
Noah Melancon,NCAA_614774,0,,R,,RP,pitcher_table
J. Evans,BSB_LIBERTY,0,,,,RP,pitcher_table
N. DiRito,NCAA_614852,0,,,,RP,pitcher_table
J. Hauser,NCAA_614688,0,,,,RP,pitcher_table
J. Fields,NCAA_614688,0,,,,RP,pitcher_table
B. Witeaker,NCAA_614688,0,,,,RP,pitcher_table
R. Hudson,NCAA_614712,0,,,,RP,pitcher_table
N. Marshall,NCAA_614598,0,,,,RP,pitcher_table
J. Geshel,NCAA_614598,0,,R,,RP,pitcher_table
B. Speicher,NCAA_614653,0,,,,RP,pitcher_table
J. Korson,NCAA_614699,0,,R,,RP,pitcher_table
Reid Hensley,NCAA_614775,0,,,,RP,pitcher_table
Michael Catalano,NCAA_614775,0,,,,RP,pitcher_table
T. O'Neil,NCAA_614758,0,,,,RP,pitcher_table
K. Parsons,NCAA_614758,0,,,,RP,pitcher_table
J. Barrett,NCAA_614758,0,,,,RP,pitcher_table
Mar. Whitmer,NCAA_614611,0,,L,,RP,pitcher_table
John Michael,NCAA_614664,0,,,,RP,pitcher_table
Nate Stern,BSB_TCU,0,,,,RP,pitcher_table
Jude Abbadessa,NCAA_614762,0,,,,RP,pitcher_table
Kadin Munson,NCAA_614750,0,,,,RP,pitcher_table
Charlie Feris,NCAA_614750,0,,,,RP,pitcher_table
Riley Williams,NCAA_614672,0,,,,RP,pitcher_table
Jakob Foster,NCAA_614672,0,,,,RP,pitcher_table
