pitcher_espn_id,pitcher_idx,pitcher_name,team_canonical_id,season,throws,role,season_ip,season_era,fip,siera,fb_pct,fb_sensitivity,d1b_ability_adj,d1b_ability_source,n_appearances,last_appearance
83848,0,Maison - P Martinez,NCAA_614606,2025,,RP,10.7,10.12,,,,1.0,0.186143,era_appearances,9,2025-06-08
80277,0,Connor - P Benge,BSB_LSU,2025,,RP,6.3,8.53,,,,1.0,0.170231,era_appearances,9,2025-04-22
79808,0,Matthew Martinez,BSB_ARIZONA,2025,,RP,10.0,3.6,,,,1.0,-0.109256,era_appearances,9,2025-05-10
55118,0,Parker Carlson,BSB_AUBURN,2025,,RP,15.0,3.6,,,,1.0,-0.109256,era_appearances,9,2025-05-16
59172,0,Eric Orloff,BSB_ARIZONA,2025,,RP,7.3,1.23,,,,1.0,-0.186143,era_appearances,9,2025-05-10
57801,0,Ricky Reeth,BSB_NOTRE_DAME,2025,,RP,19.0,6.16,,,,1.0,0.05153,era_appearances,9,2025-05-17
72591,0,Casey Hintz,BSB_ARIZONA,2025,,RP,26.3,3.76,,,,1.0,-0.099661,era_appearances,9,2025-05-11
77043,0,Camden Wimbish,BSB_NC_STATE,2025,,RP,6.3,21.32,,,,1.0,0.186143,era_appearances,9,2025-04-29
87741,0,Ryan Speshyock,BSB_STANFORD,2025,,RP,12.0,6.75,,,,1.0,0.086087,era_appearances,9,2025-05-17
86780,0,Carter Stanford,BSB_UCF,2025,,RP,6.7,2.7,,,,1.0,-0.173206,era_appearances,9,2025-05-02
86314,0,Niko - P Janssens,BSB_FLORIDA,2025,,RP,8.3,12.96,,,,1.0,0.186143,era_appearances,9,2025-04-01
86320,0,Carson - P Montsdeoca,BSB_FLORIDA,2025,,RP,9.7,6.52,,,,1.0,0.074049,era_appearances,9,2025-05-30
85662,0,Davis Chastain,BSB_GEORGIA,2025,,RP,8.3,4.32,,,,1.0,-0.061269,era_appearances,9,2025-04-29
46058,0,Max DeJong,BSB_GEORGIA,2024,,RP,9.0,6.0,,,,1.0,0.042331,era_appearances,9,2024-04-30
46707,0,Riley Phillips,BSB_LOUISVILLE,2024,,RP,11.3,6.35,,,,1.0,0.063898,era_appearances,9,2024-04-30
57561,0,Kyle Kramer,BSB_UCF,2024,,RP,12.3,1.46,,,,1.0,-0.186143,era_appearances,9,2024-05-17
56444,0,Bovair,BSB_NORTH_CAROLINA,2024,,RP,10.3,1.74,,,,1.0,-0.186143,era_appearances,9,2024-04-20
56465,0,Pence,BSB_NORTH_CAROLINA,2024,,RP,12.0,2.25,,,,1.0,-0.186143,era_appearances,9,2024-04-19
65501,0,Matt Poston,BSB_NORTH_CAROLINA,2024,,RP,10.0,7.2,,,,1.0,0.111373,era_appearances,9,2024-05-31
65137,0,Zane - P Probst,BSB_ALABAMA,2024,,RP,15.3,4.7,,,,1.0,-0.039615,era_appearances,9,2024-05-18
54368,0,Cole Cheatham,NCAA_614666,2024,,RP,7.7,4.7,,,,1.0,-0.039615,era_appearances,9,2024-05-24
77642,0,Jacob Peaden,BSB_MISSOURI,2024,,RP,17.3,4.67,,,,1.0,-0.040289,era_appearances,9,2024-05-16
74140,0,Dan Snyder,BSB_LOUISVILLE,2024,,RP,12.0,11.25,,,,1.0,0.186143,era_appearances,9,2024-04-28
96335,0,Bo Rhudy,BSB_TENNESSEE,2026,R,RP,8.7,2.08,,,,1.0,-0.186143,era_appearances,8,2026-03-24
96326,0,Brady Frederick,BSB_TENNESSEE,2026,R,RP,13.7,3.29,,,,1.0,-0.128766,era_appearances,8,2026-03-24
95628,0,Maddox Webb,NCAA_614666,2026,,RP,7.0,2.57,,,,1.0,-0.183943,era_appearances,8,2026-03-24
95743,0,Ryan Combs,NCAA_614676,2026,,RP,10.7,5.91,,,,1.0,0.037442,era_appearances,8,2026-03-18
95499,0,Adam Troy,NCAA_614742,2026,,RP,8.7,0.0,,,,1.0,0.0,,8,2026-03-24
78769,0,Cal Randall,BSB_UCLA,2026,R,RP,3.3,,,,,1.0,0.0,,8,2026-03-21
90290,0,Joshua Whritenour,BSB_FLORIDA,2026,,RP,10.7,3.38,,,,1.0,-0.123853,era_appearances,8,2026-03-22
85876,0,Dane Burns,NCAA_614666,2026,,RP,4.7,,,,,1.0,0.0,,8,2026-03-24
86957,0,Landon - P Waters,BSB_OLE_MISS,2026,R,RP,8.3,0.0,,,,1.0,0.0,,8,2026-03-20
78509,0,Blake Dean,NCAA_614635,2025,,RP,11.3,5.56,,,,1.0,0.014707,era_appearances,8,2025-04-26
84236,0,Mikhai Grant,NCAA_614666,2025,,RP,8.3,5.4,,,,1.0,0.005494,era_appearances,8,2025-03-30
80384,0,Justin Mayes,BSB_NOTRE_DAME,2025,,RP,5.3,11.81,,,,1.0,0.186143,era_appearances,8,2025-05-16
54315,0,Carson Kelly,BSB_NC_STATE,2025,,RP,12.3,5.11,,,,1.0,-0.013274,era_appearances,8,2025-05-17
50612,0,Sammy Cooper,BSB_NOTRE_DAME,2025,,RP,5.3,10.12,,,,1.0,0.186143,era_appearances,8,2025-05-16
46124,0,Max Bergmann,BSB_CINCINNATI,2025,,RP,10.0,9.0,,,,1.0,0.185004,era_appearances,8,2025-05-17
88725,0,Adam Buczkowski,BSB_CINCINNATI,2025,R,RP,14.3,2.51,,,,1.0,-0.186143,era_appearances,8,2025-05-15
86368,0,Jackson Cleveland,NCAA_614661,2025,,RP,9.0,7.0,,,,1.0,0.101299,era_appearances,8,2025-05-16
87352,0,Josh Kirchhoff,BSB_MISSOURI,2025,,RP,8.3,23.76,,,,1.0,0.186143,era_appearances,8,2025-05-17
33980,0,Sam Hliboki,BSB_VANDERBILT,2024,,RP,13.7,11.2,,,,1.0,0.186143,era_appearances,8,2024-05-17
55177,0,Tyson Neighbors,NCAA_614635,2024,,RP,14.0,3.21,,,,1.0,-0.133615,era_appearances,8,2024-05-23
81333,0,Joe Fredericks,BSB_WEST_VIRGINIA,2024,,RP,7.0,0.0,,,,1.0,0.0,,8,2024-05-22
70490,0,David Lally Jr.,BSB_NOTRE_DAME,2024,,RP,7.3,12.27,,,,1.0,0.186143,era_appearances,8,2024-05-12
77881,0,Zane Badmaev,NCAA_614788,2024,,RP,14.3,1.88,,,,1.0,-0.186143,era_appearances,8,2024-05-23
77375,0,Robert Satin,BSB_FLORIDA,2024,,RP,8.3,1.08,,,,1.0,-0.186143,era_appearances,8,2024-03-19
77245,0,Drake Quinn,BSB_SOUTH_CAROLINA,2024,,RP,8.0,7.88,,,,1.0,0.141075,era_appearances,8,2024-05-25
11717,0,Jacob Billingsley,NCAA_614666,2026,,RP,8.0,4.5,,,,1.0,-0.050072,era_appearances,7,2026-03-24
95376,0,Russell Sandefer,BSB_FLORIDA,2026,,RP,10.7,2.53,,,,1.0,-0.186098,era_appearances,7,2026-03-24
95458,0,Zach Strickland,BSB_UCLA,2026,R,RP,13.7,3.29,,,,1.0,-0.128766,era_appearances,7,2026-03-22
95485,0,Henry Chabot,NCAA_614742,2026,,RP,8.7,3.12,,,,1.0,-0.141075,era_appearances,7,2026-03-24
95653,0,Ethan Darden,NCAA_614788,2026,,RP,8.0,3.38,,,,1.0,-0.123853,era_appearances,7,2026-03-20
95567,0,Devin Bell,BSB_OREGON,2026,R,RP,6.7,1.35,,,,1.0,-0.186143,era_appearances,7,2026-03-22
65879,0,Nathan Dvorsky,BSB_CLEMSON,2026,R,RP,5.3,6.75,,,,1.0,0.086087,era_appearances,7,2026-03-24
66070,0,Parker Coil,BSB_ARKANSAS,2026,,RP,13.3,2.7,,,,1.0,-0.173206,era_appearances,7,2026-03-24
18339,0,Colby Lee,BSB_SOUTH_CAROLINA,2026,,RP,5.3,1.69,,,,1.0,-0.186143,era_appearances,7,2026-03-20
67532,0,Chris Grothues,BSB_UCLA,2026,L,RP,5.7,4.76,,,,1.0,-0.033582,era_appearances,7,2026-03-21
88341,0,Nile Adcock,BSB_KENTUCKY,2026,,RP,8.7,3.12,,,,1.0,-0.141075,era_appearances,7,2026-03-20
85811,0,Steele - P Eaves,BSB_ARKANSAS,2026,,RP,15.3,1.17,,,,1.0,-0.186143,era_appearances,7,2026-03-22
77699,0,Brayden Sharp,BSB_TENNESSEE,2025,,RP,6.7,8.1,,,,1.0,0.15361,era_appearances,7,2025-04-05
78506,0,Adam Arther,NCAA_614635,2025,,RP,8.0,3.38,,,,1.0,-0.123853,era_appearances,7,2025-05-15
80996,0,Brady Louck,NCAA_614606,2025,,RP,9.7,4.66,,,,1.0,-0.040882,era_appearances,7,2025-05-15
81238,0,Josh Gunther,BSB_WAKE_FOREST,2025,,RP,8.0,5.62,,,,1.0,0.019269,era_appearances,7,2025-05-17
67675,0,Eric Hammond,BSB_GEORGIA,2025,,RP,4.0,,,,,1.0,0.0,,7,2025-04-29
73500,0,August - P Souza,BSB_UCLA,2025,,RP,6.3,8.53,,,,1.0,0.170231,era_appearances,7,2025-06-16
77035,0,Jaxon Lucas,BSB_NC_STATE,2025,,RP,13.7,7.9,,,,1.0,0.14287,era_appearances,7,2025-04-12
76982,0,Levi Huesman,BSB_VANDERBILT,2025,,RP,7.3,1.23,,,,1.0,-0.186143,era_appearances,7,2025-05-25
71851,0,Jack - P O'Connor,BSB_UCLA,2025,,RP,6.0,0.0,,,,1.0,0.0,,7,2025-06-17
87727,0,Sam Garewal,BSB_STANFORD,2025,,RP,9.0,8.0,,,,1.0,0.147908,era_appearances,7,2025-05-17
87987,0,Eli Hoyt,BSB_LOUISVILLE,2025,,RP,4.3,,,,,1.0,0.0,,7,2025-05-17
87978,0,Brandin Crawford,BSB_LOUISVILLE,2025,,RP,5.3,8.44,,,,1.0,0.16553,era_appearances,7,2025-05-15
91908,0,Easton - P Hawk,BSB_UCLA,2025,R,RP,6.3,0.0,,,,1.0,0.0,,7,2025-06-16
86324,0,Blaine - P Rowland,BSB_FLORIDA,2025,,RP,12.0,3.75,,,,1.0,-0.100475,era_appearances,7,2025-06-01
86490,0,Eli Buxton,NCAA_614853,2025,R,RP,4.7,,,,,1.0,0.0,,7,2025-05-15
85677,0,Nate - P Taylor,BSB_GEORGIA,2025,,RP,7.0,1.29,,,,1.0,-0.186143,era_appearances,7,2025-05-31
60315,0,Brandon - P Neely,BSB_FLORIDA,2024,,RP,24.0,1.88,5.03,2.53,29.7,0.8344,-0.016601,fip,7,2024-06-19
59008,0,Kade Grundy,BSB_LOUISVILLE,2024,,RP,7.7,10.57,,,,1.0,0.186143,era_appearances,7,2024-04-28
57157,0,Austin Gordon,BSB_CLEMSON,2024,,RP,9.3,2.89,,,,1.0,-0.160219,era_appearances,7,2024-05-07
80343,0,Lucas Mahlstedt,BSB_CLEMSON,2024,,RP,10.0,11.7,,,,1.0,0.186143,era_appearances,7,2024-05-07
74165,0,Evan - P Aschenbeck,NCAA_614788,2024,,RP,20.0,1.8,3.65,2.25,40.7,1.0324,-0.107395,fip,7,2024-06-24
77935,0,4019229,BSB_TCU,2024,,RP,9.7,3.72,,,,1.0,-0.100968,era_appearances,7,2024-05-17
77244,0,Michael Polk,BSB_SOUTH_CAROLINA,2024,,RP,4.7,,,,,1.0,0.0,,7,2024-05-23
77504,0,Kyle Ayers,BSB_TCU,2024,,RP,8.7,8.31,,,,1.0,0.160219,era_appearances,7,2024-03-17
77641,0,Charlie Miller,BSB_MISSOURI,2024,,RP,5.7,4.76,,,,1.0,-0.033582,era_appearances,7,2024-03-19
95132,0,Hayden Simmerson,BSB_CLEMSON,2026,R,RP,7.7,4.7,,,,1.0,-0.039615,era_appearances,6,2026-03-24
95185,0,Evan Steckmesser,BSB_ALABAMA,2026,L,RP,10.3,1.74,,,,1.0,-0.186143,era_appearances,6,2026-03-24
95012,0,Josh Gregoire,BSB_SOUTH_CAROLINA,2026,,RP,7.3,7.36,,,,1.0,0.118691,era_appearances,6,2026-03-17
95368,0,Jackson Hoyt,BSB_FLORIDA,2026,,RP,6.0,12.0,,,,1.0,0.186143,era_appearances,6,2026-03-22
95459,0,Jake Swenson,BSB_UCLA,2026,R,RP,4.3,,,,,1.0,0.0,,6,2026-03-18
95285,0,Cade O'Leary,NCAA_614606,2026,,RP,9.3,2.89,,,,1.0,-0.160219,era_appearances,6,2026-03-24
95291,0,Cole Stokes,NCAA_614606,2026,,RP,9.0,7.0,,,,1.0,0.101299,era_appearances,6,2026-03-24
95325,0,Lj Cormier,BSB_AUBURN,2026,,RP,9.7,2.79,,,,1.0,-0.168828,era_appearances,6,2026-03-21
91907,0,Easton Hawk,BSB_UCLA,2026,R,RP,6.3,4.26,,,,1.0,-0.065864,era_appearances,6,2026-03-21
95487,0,Cameron Fausset,NCAA_614742,2026,,RP,9.3,5.79,,,,1.0,0.02948,era_appearances,6,2026-03-24
95494,0,Gavin Lauridsen,NCAA_614742,2026,,RP,10.0,2.7,,,,1.0,-0.173206,era_appearances,6,2026-03-24
95832,0,Burkley Bounds,BSB_KENTUCKY,2026,,RP,10.3,6.97,,,,1.0,0.099178,era_appearances,6,2026-03-21
95837,0,Jack Bennett,BSB_KENTUCKY,2026,,RP,11.0,0.82,,,,1.0,-0.186143,era_appearances,6,2026-03-21
78132,0,Ty Starke,BSB_LOUISVILLE,2026,,RP,4.3,,,,,1.0,0.0,,6,2026-03-15
77256,0,Matthew Heiberger,BSB_ALABAMA,2026,L,RP,10.3,3.48,,,,1.0,-0.115647,era_appearances,6,2026-03-21
77367,0,Caden McDonald,BSB_FLORIDA,2026,,RP,14.3,4.4,,,,1.0,-0.055629,era_appearances,6,2026-03-20
67542,0,Jack O'Connor,BSB_UCLA,2026,,RP,4.7,,,,,1.0,0.0,,6,2026-03-22
68948,0,Max Miller,NCAA_614666,2026,,RP,7.0,1.29,,,,1.0,-0.186143,era_appearances,6,2026-03-24
90346,0,Justin Byrd,BSB_GEORGIA,2026,,RP,17.3,2.6,,,,1.0,-0.180942,era_appearances,6,2026-03-20
88914,0,Sebastian Perez,NCAA_614676,2026,,RP,11.0,7.36,,,,1.0,0.118691,era_appearances,6,2026-03-18
86016,0,Zach Russell,BSB_SOUTH_CAROLINA,2026,,RP,8.0,2.25,,,,1.0,-0.186143,era_appearances,6,2026-03-22
86015,0,Cooper Parks,BSB_SOUTH_CAROLINA,2026,,RP,6.3,7.11,,,,1.0,0.107029,era_appearances,6,2026-03-22
83589,0,Paul Farley,BSB_GEORGIA,2026,,RP,5.7,6.35,,,,1.0,0.063898,era_appearances,6,2026-03-24
97308,0,Caleb Jameson,BSB_GEORGIA,2026,,RP,7.7,5.87,,,,1.0,0.03505,era_appearances,6,2026-03-24
78232,0,Spencer Bauer,BSB_UCF,2025,,RP,7.0,7.71,,,,1.0,0.133916,era_appearances,6,2025-05-13
80386,0,Keenan Mork,BSB_NOTRE_DAME,2025,,RP,4.7,,,,,1.0,0.0,,6,2025-05-16
5244,0,Tyler Green,BSB_VANDERBILT,2025,L,RP,5.0,0.0,,,,1.0,0.0,,6,2025-05-25
54503,0,Connor Ball,BSB_ALABAMA,2025,,RP,2.3,,,,,1.0,0.0,,6,2025-04-01
65909,0,Hayden Smith,BSB_KENTUCKY,2025,,RP,4.0,,,,,1.0,0.0,,6,2025-05-03
65362,0,Hayden Murphy,BSB_AUBURN,2025,,RP,5.3,3.38,,,,1.0,-0.123853,era_appearances,6,2025-03-29
65745,0,Patrick Galle,BSB_OLE_MISS,2025,,RP,5.3,11.81,,,,1.0,0.186143,era_appearances,6,2025-05-13
72897,0,Ian - P May,BSB_UCLA,2025,L,RP,9.0,4.0,7.16,4.72,39.4,1.009,0.108318,fip,6,2025-06-17
70218,0,Thaniel Trumper,BSB_KANSAS,2025,,RP,6.3,4.26,,,,1.0,-0.065864,era_appearances,6,2025-05-24
71857,0,Chris - P Grothues,BSB_UCLA,2025,L,RP,8.0,3.38,,,,1.0,-0.123853,era_appearances,6,2025-06-17
87745,0,Kassius Thomas,BSB_STANFORD,2025,,RP,5.3,5.06,,,,1.0,-0.015085,era_appearances,6,2025-05-17
90569,0,Brady Koester,BSB_NOTRE_DAME,2025,,RP,5.7,3.18,,,,1.0,-0.137358,era_appearances,6,2025-04-23
89980,0,Alex Breckheimer,BSB_KANSAS,2025,,RP,7.3,0.0,,,,1.0,0.0,,6,2025-05-06
86347,0,Grant Cunningham,NCAA_614788,2025,,RP,10.3,3.48,,,,1.0,-0.115647,era_appearances,6,2025-04-15
87359,0,Seth Mccartney,BSB_MISSOURI,2025,,RP,5.7,28.59,,,,1.0,0.186143,era_appearances,6,2025-05-17
85659,0,Zach - P Brown,BSB_GEORGIA,2025,,RP,15.0,4.2,,,,1.0,-0.070796,era_appearances,6,2025-05-30
85755,0,Tristan Potts,BSB_NC_STATE,2025,,RP,3.0,,,,,1.0,0.0,,6,2025-05-02
94105,0,Graham - P Kelham,NCAA_614673,2025,,RP,15.3,4.11,,,,1.0,-0.076248,era_appearances,6,2025-06-16
34012,0,Ben Pedersen,BSB_MISSOURI,2024,,RP,4.3,,,,,1.0,0.0,,6,2024-04-25
34078,0,Nick Clayton,BSB_CLEMSON,2024,,RP,10.7,2.53,,,,1.0,-0.186098,era_appearances,6,2024-04-27
67253,0,Andrew Evans,NCAA_614635,2024,,RP,13.0,13.15,,,,1.0,0.186143,era_appearances,6,2024-04-26
60316,0,Fisher - P Jameson,BSB_FLORIDA,2024,,RP,17.0,3.18,4.76,2.68,37.4,0.973,-0.034641,fip,6,2024-06-19
55147,0,J. Sanders,BSB_TEXAS_TECH,2024,,RP,12.0,2.25,,,,1.0,-0.186143,era_appearances,6,2024-04-26
59887,0,Brennen - P Oxford,NCAA_614606,2024,,RP,10.3,5.23,,,,1.0,-0.004008,era_appearances,6,2024-06-19
56412,0,Dalton Pence,BSB_NORTH_CAROLINA,2024,,RP,16.7,3.24,,,,1.0,-0.132138,era_appearances,6,2024-06-18
52685,0,Cameron - P O'Brien,BSB_KENTUCKY,2024,,RP,10.0,3.6,,,,1.0,-0.109256,era_appearances,6,2024-06-19
65919,0,Zach Hise,BSB_KENTUCKY,2024,,RP,4.3,,,,,1.0,0.0,,6,2024-05-18
64895,0,P.J. Labriola,BSB_NC_STATE,2024,,RP,4.7,,,,,1.0,0.0,,6,2024-04-05
65205,0,Logan Forsythe,NCAA_614666,2024,,RP,5.3,10.12,,,,1.0,0.186143,era_appearances,6,2024-04-16
54215,0,Coleman Willis,BSB_GEORGIA,2024,,RP,4.0,,,,,1.0,0.0,,6,2024-04-23
54334,0,Win Scott,BSB_NC_STATE,2024,,RP,5.3,13.5,,,,1.0,0.186143,era_appearances,6,2024-04-19
69466,0,Jacob Rogers,BSB_TEXAS_TECH,2024,,RP,5.3,6.75,,,,1.0,0.086087,era_appearances,6,2024-04-28
77852,0,Ryan Lambert,BSB_OKLAHOMA,2024,,RP,7.0,1.29,,,,1.0,-0.186143,era_appearances,6,2024-06-04
78517,0,Preston Martinez,NCAA_614635,2024,,RP,5.3,5.06,,,,1.0,-0.015085,era_appearances,6,2024-04-26
77471,0,Jordan Vargas,NCAA_614661,2024,,RP,9.7,7.45,,,,1.0,0.122155,era_appearances,6,2024-05-18
77454,0,Jt Caruso,NCAA_614661,2024,,RP,3.3,,,,,1.0,0.0,,6,2024-05-18
95160,0,Landon Koenig,BSB_OLE_MISS,2026,R,RP,7.0,6.43,,,,1.0,0.068727,era_appearances,5,2026-03-21
95173,0,Ashton Crowther,BSB_ALABAMA,2026,L,RP,8.7,3.12,,,,1.0,-0.141075,era_appearances,5,2026-03-22
95058,0,Zane Stahl,BSB_LOUISVILLE,2026,,RP,4.3,,,,,1.0,0.0,,5,2026-03-24
95244,0,Jude Favela,NCAA_614815,2026,R,RP,8.3,6.48,,,,1.0,0.071571,era_appearances,5,2026-03-24
95246,0,Sam Frizzi,NCAA_614815,2026,R,RP,3.7,,,,,1.0,0.0,,5,2026-03-24
95257,0,Jacob O'Day,NCAA_614815,2026,,RP,5.0,3.6,,,,1.0,-0.109256,era_appearances,5,2026-03-15
95270,0,Conner Wolf,NCAA_614815,2026,R,RP,8.3,5.4,,,,1.0,0.005494,era_appearances,5,2026-03-24
91266,0,Andrew Lepine,NCAA_614781,2026,,RP,4.7,,,,,1.0,0.0,,5,2026-03-17
96376,0,Ethan Mcelvain,BSB_ARKANSAS,2026,,RP,8.3,1.08,,,,1.0,-0.186143,era_appearances,5,2026-03-22
96371,0,Jackson Kircher,BSB_ARKANSAS,2026,,RP,5.3,3.37,,,,1.0,-0.123853,era_appearances,5,2026-03-22
96366,0,Mark Brissey,BSB_ARKANSAS,2026,,RP,7.0,2.57,,,,1.0,-0.183943,era_appearances,5,2026-03-24
96443,0,Adyn Schell,NCAA_614746,2026,R,RP,4.7,,,,,1.0,0.0,,5,2026-03-22
96330,0,Mark Hindy,BSB_TENNESSEE,2026,L,RP,4.3,,,,,1.0,0.0,,5,2026-03-17
96313,0,Cam Appenzeller,BSB_TENNESSEE,2026,L,RP,12.3,1.46,,,,1.0,-0.186143,era_appearances,5,2026-03-21
95622,0,Parker Rhodes,NCAA_614666,2026,,RP,5.3,1.69,,,,1.0,-0.186143,era_appearances,5,2026-03-24
95839,0,Jackson Soucie,BSB_KENTUCKY,2026,,RP,4.7,,,,,1.0,0.0,,5,2026-03-21
90376,0,Tanner Bradley,BSB_OREGON,2026,R,RP,8.7,0.0,,,,1.0,0.0,,5,2026-03-22
78767,0,Justin Lee,BSB_UCLA,2026,R,RP,5.7,3.18,,,,1.0,-0.137358,era_appearances,5,2026-03-22
78334,0,Jett Johnston,BSB_AUBURN,2026,R,RP,9.0,2.0,,,,1.0,-0.186143,era_appearances,5,2026-03-22
77261,0,Sam Mitchell,BSB_ALABAMA,2026,R,RP,8.0,5.63,,,,1.0,0.019269,era_appearances,5,2026-03-22
77239,0,Parker Marlatt,BSB_SOUTH_CAROLINA,2026,,RP,4.7,,,,,1.0,0.0,,5,2026-03-22
77787,0,Adam Stanton,NCAA_614676,2026,,RP,8.0,2.25,,,,1.0,-0.186143,era_appearances,5,2026-03-17
65676,0,Erik Blair,BSB_FLORIDA,2026,,RP,5.7,6.35,,,,1.0,0.063898,era_appearances,5,2026-03-21
65871,0,Joe Allen,BSB_CLEMSON,2026,R,RP,5.7,6.35,,,,1.0,0.063898,era_appearances,5,2026-03-24
56111,0,Josh Stewart,NCAA_614788,2026,,RP,6.3,1.42,,,,1.0,-0.186143,era_appearances,5,2026-03-13
88351,0,Tristan Hunter,BSB_KENTUCKY,2026,,RP,4.0,,,,,1.0,0.0,,5,2026-03-15
90360,0,Michael Meckna,BSB_OREGON,2026,R,RP,5.7,6.35,,,,1.0,0.063898,era_appearances,5,2026-03-22
85815,0,Cole - P Gibler,BSB_ARKANSAS,2026,,RP,17.3,1.56,,,,1.0,-0.186143,era_appearances,5,2026-03-21
86436,0,Ryan Hetzler,BSB_AUBURN,2026,R,RP,5.3,5.06,,,,1.0,-0.015085,era_appearances,5,2026-03-21
86955,0,JP - P Robertson,BSB_OLE_MISS,2026,,RP,9.3,1.93,,,,1.0,-0.186143,era_appearances,5,2026-03-20
97305,0,Grant Edwards,BSB_GEORGIA,2026,,RP,4.0,,,,,1.0,0.0,,5,2026-03-24
97314,0,Joe Nottingham,BSB_GEORGIA,2026,,RP,4.3,,,,,1.0,0.0,,5,2026-03-24
83652,0,Kellan - P Oakes,NCAA_614704,2025,,RP,6.7,1.35,,,,1.0,-0.186143,era_appearances,5,2025-06-17
84373,0,Hayden - P Johnson,BSB_COASTAL_CAROLINA,2025,L,RP,9.7,0.93,,,,1.0,-0.186143,era_appearances,5,2025-06-22
84366,0,Dominick - P Carbone,BSB_COASTAL_CAROLINA,2025,L,RP,7.7,2.35,,,,1.0,-0.186143,era_appearances,5,2025-06-21
79806,0,Carson Johnson,BSB_ARIZONA,2025,,RP,5.7,7.94,,,,1.0,0.14474,era_appearances,5,2025-05-11
81236,0,Haiden Leffew,BSB_WAKE_FOREST,2025,,RP,5.0,0.0,,,,1.0,0.0,,5,2025-05-16
77693,0,Luke Payne,BSB_TENNESSEE,2025,,RP,3.7,,,,,1.0,0.0,,5,2025-04-15
74142,0,Justin - P West,BSB_LOUISVILLE,2025,,RP,9.7,0.93,,,,1.0,-0.186143,era_appearances,5,2025-06-17
74136,0,Wyatt - P Danilowicz,BSB_LOUISVILLE,2025,L,RP,6.3,2.84,4.37,2.46,47.5,1.1548,-0.058316,fip,5,2025-06-17
72600,0,Tony - P Pluta,BSB_ARIZONA,2025,,RP,5.7,1.59,,,,1.0,-0.186143,era_appearances,5,2025-06-15
77369,0,Frank Menendez,BSB_FLORIDA,2025,,RP,7.0,1.29,,,,1.0,-0.186143,era_appearances,5,2025-03-05
76980,0,Sawyer Hawks,BSB_VANDERBILT,2025,,RP,12.3,3.65,,,,1.0,-0.107395,era_appearances,5,2025-05-25
72210,0,Peyton - P Smith,NCAA_614788,2025,,RP,2.0,,,,,1.0,0.0,,5,2025-04-22
46216,0,Ben Schorr,BSB_AUBURN,2025,,RP,7.0,2.57,,,,1.0,-0.183943,era_appearances,5,2025-05-15
46055,0,Collin Caldwell,BSB_GEORGIA,2025,,RP,2.3,,,,,1.0,0.0,,5,2025-04-08
92098,0,Jake - P Schweitzer,BSB_LOUISVILLE,2025,,RP,8.7,2.08,,,,1.0,-0.186143,era_appearances,5,2025-06-18
87742,0,Austin Steeves,BSB_STANFORD,2025,,RP,5.0,10.8,,,,1.0,0.186143,era_appearances,5,2025-05-17
87984,0,Alex Gay,BSB_LOUISVILLE,2025,,RP,2.7,,,,,1.0,0.0,,5,2025-05-15
90391,0,Walker McDuffie,BSB_NORTH_CAROLINA,2025,,RP,5.0,10.8,,,,1.0,0.186143,era_appearances,5,2025-05-17
90863,0,Jude Favela,NCAA_614742,2025,,RP,4.7,,,,,1.0,0.0,,5,2025-05-10
90985,0,Duncan - P Marsten,BSB_WAKE_FOREST,2025,R,RP,5.0,,,,,1.0,0.0,,5,2025-06-02
91768,0,Rhys - P Bowie,BSB_WAKE_FOREST,2025,L,RP,4.7,,,,,1.0,0.0,,5,2025-06-01
91909,0,Cal - P Randall,BSB_UCLA,2025,R,RP,6.0,3.0,,,,1.0,-0.150011,era_appearances,5,2025-06-17
89991,0,Robbie Knowles,BSB_KANSAS,2025,,RP,2.7,,,,,1.0,0.0,,5,2025-05-06
87092,0,Mason Russell,BSB_ARIZONA,2025,,RP,5.0,7.2,,,,1.0,0.111373,era_appearances,5,2025-04-24
85909,0,Chandler - P Dorsey,BSB_LSU,2025,,RP,5.0,5.4,,,,1.0,0.005494,era_appearances,5,2025-04-22
86373,0,Jake Dorn,NCAA_614661,2025,,RP,2.7,,,,,1.0,0.0,,5,2025-05-17
86211,0,Maison Martinez,NCAA_614606,2025,,RP,13.7,1.98,,,,1.0,-0.186143,era_appearances,5,2025-03-11
86148,0,Packy Bradley-Cooney,BSB_ALABAMA,2025,,RP,3.0,,,,,1.0,0.0,,5,2025-04-04
86122,0,Bryson Thacker,BSB_TENNESSEE,2025,,RP,4.3,,,,,1.0,0.0,,5,2025-04-15
94517,0,Rob - P Evans,NCAA_614661,2025,L,RP,2.7,,3.67,1.37,32.1,0.8776,-0.106486,fip,5,2025-06-08
50524,0,Najer Victor,BSB_UCF,2024,,RP,6.7,8.1,,,,1.0,0.15361,era_appearances,5,2024-05-12
46317,0,Chase Centala,BSB_UCF,2024,,RP,9.3,7.71,,,,1.0,0.133916,era_appearances,5,2024-05-18
66704,0,Cameron Keshock,BSB_AUBURN,2024,,RP,5.3,10.12,,,,1.0,0.186143,era_appearances,5,2024-05-12
55786,0,David Hagaman,BSB_WEST_VIRGINIA,2024,,RP,7.3,20.86,,,,1.0,0.186143,era_appearances,5,2024-04-14
62043,0,Chris - P Cortez,NCAA_614788,2024,,RP,15.7,1.15,,,,1.0,-0.186143,era_appearances,5,2024-06-23
