event_id,game_date,season,home_canonical_id,away_canonical_id,home_pitcher_espn_id,away_pitcher_espn_id,home_run_1,home_run_2,home_run_3,home_run_4,away_run_1,away_run_2,away_run_3,away_run_4,home_score,away_score
ls_6547058,2026-02-20,2026,NCAA_614684,NCAA_614693,NCAA_6547058_Cristian_Mogen,NCAA_6547058_Trevor_Landen,1,0,1,2,3,1,0,0,16,5
ls_6547854,2026-02-20,2026,NCAA_614583,NCAA_614652,NCAA_6547854_Gibson,NCAA_6547854_Bry_Blevins,4,0,0,0,1,1,0,0,4,3
ls_6549297,2026-02-20,2026,BSB_CLEMSON,NCAA_614869,80341,67183,0,0,1,1,1,1,0,0,9,3
ls_6549859,2026-02-20,2026,NCAA_614827,NCAA_614737,NCAA_6549859_Hayden_Thomas,NCAA_6549859_Mitchell_Heer,0,1,0,0,2,1,1,2,2,16
ls_6550324,2026-02-20,2026,NCAA_614860,NCAA_614828,NCAA_6550324_T._VONKAPFF,NCAA_6550324_Strange,2,1,1,0,4,0,0,0,7,4
ls_6550747,2026-02-20,2026,BSB_WAKE_FOREST,NCAA_614736,NCAA_6550747_Blake_Morningstar,NCAA_6550747_Tyler_Sausville,1,1,0,2,1,0,0,1,11,7
ls_6551117,2026-02-20,2026,NCAA_614819,NCAA_614671,NCAA_6551117_Brayden_GIlley,NCAA_6551117_Landon_Waugh,1,1,1,1,0,0,0,0,10,0
ls_6551247,2026-02-20,2026,BSB_LOUISVILLE,BSB_NEBRASKA,NCAA_6551247_Eberle,NCAA_6551247_T._Horn,1,0,1,0,2,0,0,0,4,2
ls_6551573,2026-02-20,2026,NCAA_614761,NCAA_614739,NCAA_6551573_B._Panneton,NCAA_6551573_Madison,3,1,0,1,2,0,0,0,9,2
ls_6551907,2026-02-20,2026,NCAA_614752,NCAA_614701,NCAA_6551907_Cooper_Casteel,NCAA_6551907_Aiden_Cook,1,2,1,0,3,0,0,0,8,3
ls_6584237,2026-02-20,2026,NCAA_614818,NCAA_614863,NCAA_6584237_Luke_Calveric,NCAA_6584237_Hayden_Tarsia,1,2,1,0,1,0,0,2,8,9
ls_6584982,2026-02-20,2026,BSB_COASTAL_CAROLINA,NCAA_614804,NCAA_6584982_Luke_Jones,NCAA_6584982_Cooper_Weygandt,2,1,1,1,2,0,0,0,13,2
ls_6587548,2026-02-20,2026,NCAA_614609,NCAA_614735,NCAA_6587548_O._Stewart,NCAA_6587548_S._Svenson,1,1,1,0,3,0,0,1,6,8
ls_6588557,2026-02-20,2026,NCAA_614745,NCAA_614771,NCAA_6588557_B._Spencer,NCAA_6588557_K._Goss,1,1,1,1,3,0,0,0,13,3
ls_6543809,2026-02-20,2026,BSB_TENNESSEE,NCAA_614637,86108,71244,1,0,1,0,3,0,0,0,4,3
ls_6540446,2026-02-20,2026,NCAA_614797,NCAA_614577,NCAA_6540446_Tommy_Egan,NCAA_6540446_Lleyton_Grubich,1,1,0,2,1,1,0,0,13,3
ls_6540725,2026-02-20,2026,NCAA_614700,NCAA_614645,NCAA_6540725_Chris_Domke,NCAA_6540725_Declan_Dahl,0,0,0,0,0,3,0,0,0,6
ls_6540777,2026-02-20,2026,NCAA_614825,NCAA_614696,NCAA_6540777_De_HAMILTON,NCAA_6540777_White,2,0,1,0,2,1,0,0,5,4
ls_6540972,2026-02-20,2026,NCAA_614632,NCAA_614795,NCAA_6540972_E._Pillsbury,NCAA_6540972_B._Sasse,3,1,0,0,0,0,0,0,5,0
ls_6542892,2026-02-20,2026,NCAA_614792,NCAA_614640,NCAA_6542892_Caylon_Dygert,NCAA_6542892_Travis_Lutz,3,0,1,1,0,1,0,0,10,2
ls_6543719,2026-02-20,2026,NCAA_614726,NCAA_614569,NCAA_6543719_J_Damozonio,NCAA_6543719_Christopher,2,0,2,0,0,0,0,0,8,0
ls_6545999,2026-02-20,2026,NCAA_614685,NCAA_614846,NCAA_6545999_William_Andrade,NCAA_6545999_Edyn_Barber,1,0,1,1,1,0,1,1,8,10
ls_6546703,2026-02-20,2026,NCAA_614794,NCAA_614764,NCAA_6546703_Connor_Kelley,,0,3,0,1,1,0,1,1,12,8
ls_6585691,2026-02-20,2026,NCAA_614775,NCAA_614588,NCAA_6585691_Cam_Johnson,NCAA_6585691_D._KIRKSEY,0,1,2,3,1,0,0,0,22,1
ls_6547555,2026-02-20,2026,BSB_STANFORD,NCAA_614567,NCAA_6547555_Nick_Dugan,NCAA_6547555_Mikiah_Negrete,2,0,0,0,2,1,0,0,2,4
ls_6541406,2026-02-20,2026,NCAA_614765,NCAA_614801,NCAA_6541406_Michaels,NCAA_6541406_Adam_Guazzo,1,1,2,1,0,1,1,1,15,9
ls_6551587,2026-02-20,2026,NCAA_614592,NCAA_614601,NCAA_6551587_W._Perkins,NCAA_6551587_B._Alekson,1,0,0,0,0,0,0,0,1,0
ls_6541211,2026-02-20,2026,BSB_NOTRE_DAME,BSB_UCF,NCAA_6541211_Radel,NCAA_6541211_B_Smith,2,0,0,0,2,1,0,0,2,4
ls_6541671,2026-02-20,2026,NCAA_614746,NCAA_615065,87585,NCAA_6541671_Myles_McDermott,2,1,1,1,2,0,0,0,12,2
ls_6546138,2026-02-20,2026,BSB_OREGON,NCAA_614824,90366,65328,1,1,0,0,0,0,0,0,3,0
ls_6547587,2026-02-20,2026,NCAA_614733,NCAA_614732,NCAA_6547587_Calzadiaz,NCAA_6547587_BARRETT,3,0,1,0,3,2,0,0,6,7
ls_6549732,2026-02-20,2026,NCAA_614603,NCAA_614847,NCAA_6549732_G._Workman,NCAA_6549732_J._LaBoy,0,2,0,0,2,1,1,1,4,11
ls_6550684,2026-02-20,2026,NCAA_614633,NCAA_614772,NCAA_6550684_A._Walsh,NCAA_6550684_N._Finarelli,0,0,1,1,0,0,0,0,12,0
ls_6544100,2026-02-20,2026,NCAA_614658,NCAA_614700,NCAA_6544100_Seth_Garner,NCAA_6540725_Chris_Domke,2,0,1,0,2,0,2,1,5,12
ls_6542294,2026-02-20,2026,NCAA_614781,NCAA_614690,NCAA_6542294_James_Hays,NCAA_6542294_Parker_Puetz,1,1,0,1,2,1,0,0,8,4
ls_6548432,2026-02-20,2026,NCAA_614841,NCAA_614759,NCAA_6548432_Evan_Dempsey,NCAA_6548432_Ryan_Douglas,2,1,2,0,0,0,0,0,10,0
ls_6541803,2026-02-20,2026,NCAA_614741,NCAA_614744,NCAA_6541803_Brady_StPierre,NCAA_6541803_Jase_Phillips,0,1,0,0,2,1,0,0,2,4
ls_6541936,2026-02-20,2026,NCAA_614747,BSB_GONZAGA,NCAA_6541936_Froehlich,NCAA_6541936_F_O'Brien,0,2,0,1,1,0,0,1,8,6
ls_6544420,2026-02-20,2026,NCAA_614657,BSB_KANSAS,NCAA_6544420_Achee,NCAA_6544420_Voegele,0,1,0,0,3,2,0,1,2,11
ls_6545740,2026-02-20,2026,BSB_BAYLOR,NCAA_614704,NCAA_6545740_Stahl,NCAA_6545740_Whitney,1,0,0,0,1,1,0,0,1,3
ls_6545922,2026-02-20,2026,BSB_LOUISIANA,BSB_MARYLAND,NCAA_6545922_Roman,NCAA_6545922_Lance_Willia,1,1,0,1,1,1,1,0,7,6
ls_6550590,2026-02-20,2026,BSB_GEORGIA_TECH,NCAA_614751,NCAA_6550590_Justin_Shadek,NCAA_6550590_Hunter_Colagrande,0,0,0,2,0,1,1,0,10,5
ls_6551300,2026-02-20,2026,NCAA_614661,NCAA_614639,NCAA_6551300_AJ_Ciscar,NCAA_6551300_Tristan_Helmick,1,0,2,1,2,0,0,0,15,2
ls_6552305,2026-02-20,2026,NCAA_614788,NCAA_614777,NCAA_6552305_SDAO,NCAA_6552305_Moss,1,0,0,0,0,0,0,0,1,0
ls_6550852,2026-02-20,2026,BSB_UC_SANTA_BARBARA,NCAA_614711,NCAA_6550852_J._Flora,NCAA_6550852_T._Newmann,2,1,0,0,1,0,0,0,4,1
ls_6540666,2026-02-20,2026,NCAA_614762,NCAA_614617,NCAA_6540666_Trey_Cehajic,NCAA_6540666_Gio_Colasante,1,3,0,0,1,1,0,0,7,3
ls_6543171,2026-02-20,2026,NCAA_614621,NCAA_614851,NCAA_6543171_Joshua_Caravalho,NCAA_6543171_Devin_Kriley,1,1,1,1,0,0,0,0,12,0
ls_6544853,2026-02-20,2026,NCAA_614839,NCAA_614662,NCAA_6542008_Preston_Watkins,NCAA_6544853_A_Donovan,0,4,0,0,1,0,0,0,8,1
ls_6548195,2026-02-20,2026,BSB_HOUSTON,NCAA_614707,NCAA_6548195_Paul_Schmitz,NCAA_6548195_Sergio_Lopez,1,2,2,0,0,0,1,0,11,3
ls_6586585,2026-02-20,2026,NCAA_614728,NCAA_614625,NCAA_6586585_R._Peterson,NCAA_6586585_Mason_Lei,0,0,0,0,0,1,0,0,0,2
ls_6540398,2026-02-20,2026,NCAA_614830,NCAA_614775,NCAA_6540398_Garrett_Ahern,NCAA_6585691_Cam_Johnson,1,0,0,0,1,0,1,1,1,9
ls_6541230,2026-02-20,2026,NCAA_614635,BSB_AUBURN,NCAA_6541230_Guyette,NCAA_6541230_J._Marciano,1,0,0,0,3,1,0,0,1,5
ls_6542343,2026-02-20,2026,BSB_SAN_DIEGO,NCAA_614842,NCAA_6542343_Diego_Gutierrez,NCAA_6542343_Colter_McAnelly,1,2,1,0,2,1,0,0,8,4
ls_6543549,2026-02-20,2026,NCAA_614683,NCAA_614796,NCAA_6543549_C._Sneddon,NCAA_6543549_M._Lynch,0,2,1,0,0,4,0,0,7,8
ls_6550181,2026-02-20,2026,BSB_UCLA,BSB_TCU,NCAA_6550181_Reddemann,NCAA_6550181_Brassfield,0,1,1,1,2,0,0,0,10,2
ls_6551012,2026-02-20,2026,NCAA_614853,NCAA_614587,NCAA_6550125_Cole_Carlon,NCAA_6551012_Charlie_West,0,0,0,0,4,0,0,0,0,4
ls_6550125,2026-02-20,2026,NCAA_614853,NCAA_614778,NCAA_6550125_Cole_Carlon,NCAA_6550125_Liam_OLeary,2,1,0,1,1,0,0,0,9,1
ls_6542408,2026-02-20,2026,NCAA_614706,NCAA_614786,NCAA_6542408_G._Plata,NCAA_6542408_D._West,1,0,0,0,2,0,0,0,1,2
ls_6542751,2026-02-20,2026,NCAA_614844,NCAA_614833,NCAA_6540350_de_la_Torre,NCAA_6542751_T._Farrell,2,0,1,0,0,0,0,0,5,0
ls_6546972,2026-02-20,2026,NCAA_614755,NCAA_614590,NCAA_6546972_S._Murdock,NCAA_6546972_Pineau,1,1,0,1,7,0,0,0,8,7
ls_6548735,2026-02-20,2026,NCAA_614734,NCAA_614573,NCAA_6548735_BAYLES,NCAA_6548735_Valdez,1,2,0,0,0,1,0,0,5,2
ls_6549286,2026-02-20,2026,NCAA_614730,BSB_BYU,NCAA_6549286_Rohan_Lettow,NCAA_6549286_Garrison_Sumner,0,0,1,0,0,0,0,0,3,0
ls_6550139,2026-02-20,2026,NCAA_614570,NCAA_614724,NCAA_6550139_Lay,NCAA_6550139_Coppola,0,2,0,0,1,2,0,0,4,5
ls_6552250,2026-02-20,2026,NCAA_614742,NCAA_614718,NCAA_6552250_M._Edwards,NCAA_6552250_B._Sharp,2,0,1,0,0,0,0,0,5,0
ls_6542216,2026-02-20,2026,NCAA_614680,NCAA_614866,NCAA_6542216_Carson_Lane,NCAA_6542216_William_Soignier,1,1,0,1,2,0,1,1,12,9
ls_6545293,2026-02-20,2026,NCAA_614565,NCAA_614810,NCAA_6545293_Griffin_Naess,NCAA_6545293_Luke_Meyers,1,2,0,1,0,0,0,0,9,0
ls_6541378,2026-02-20,2026,NCAA_614618,NCAA_614817,NCAA_6541378_H._Robello,NCAA_6541378_B._Hamilton,0,0,0,1,0,1,0,0,4,2
ls_6541352,2026-02-21,2026,NCAA_614740,NCAA_614612,NCAA_6541352_M._SENAY,,0,2,0,4,2,1,0,0,29,4
ls_6541662,2026-02-21,2026,NCAA_614841,NCAA_614831,NCAA_6548434_Chris_Diaz,92647,1,1,0,2,0,0,0,0,11,0
ls_6542009,2026-02-21,2026,NCAA_614710,NCAA_614566,NCAA_6542009_Vincent_Spizzoucco,NCAA_6542009_Shane_McAlinden,2,2,1,1,0,0,0,0,14,0
ls_6542496,2026-02-21,2026,NCAA_614837,NCAA_614801,NCAA_6542496_B._STUKES,NCAA_6542496_Cn_Lockwood,0,1,1,0,2,2,0,1,5,10
ls_6544855,2026-02-21,2026,NCAA_614839,NCAA_614662,NCAA_6544855_Harrison,NCAA_6544855_C_Monke,3,0,0,0,1,0,0,0,3,1
ls_6546383,2026-02-21,2026,NCAA_614756,NCAA_614785,NCAA_6546383_S._Benes,NCAA_6546383_M._Skilbeck,1,1,1,0,0,0,0,0,6,0
ls_6549005,2026-02-21,2026,NCAA_614854,NCAA_614598,NCAA_6549009_Dylan_Farley,NCAA_6549009_Dalton_Boruff,1,0,2,1,1,1,0,0,11,3
ls_6591733,2026-02-21,2026,NCAA_614583,NCAA_614652,NCAA_6591733_Coulter,NCAA_6591733_Drew_Harlow,3,2,1,0,0,1,0,1,10,6
ls_6591769,2026-02-21,2026,BSB_NC_STATE,NCAA_614713,NCAA_6591769_Jacob_Dudan,NCAA_6591769_Liam_Kinneen,1,5,0,1,1,0,0,0,16,1
ls_6591770,2026-02-21,2026,NCAA_614813,NCAA_614865,NCAA_6591770_Burnette,NCAA_6591770_Carrso_Sova,2,0,1,0,3,0,1,0,5,6
ls_6591771,2026-02-21,2026,BSB_LIBERTY,BSB_WEST_VIRGINIA,NCAA_6591771_J._Lucas,NCAA_6591771_M._Yehl,0,0,0,0,2,0,0,0,0,2
ls_6591816,2026-02-21,2026,NCAA_614672,NCAA_614656,NCAA_6591816_J_Halcisak,NCAA_6591816_L_Lee,2,2,0,0,2,1,0,1,6,10
ls_6591839,2026-02-21,2026,BSB_NC_STATE,NCAA_614713,NCAA_6591769_Jacob_Dudan,NCAA_6591769_Liam_Kinneen,0,0,0,0,1,0,0,0,0,1
ls_6591851,2026-02-21,2026,NCAA_614835,NCAA_614715,NCAA_6591910_J._DIMINO,NCAA_6591910_Andrew_Rubay,1,1,0,0,2,2,0,0,3,6
ls_6591903,2026-02-21,2026,NCAA_614813,NCAA_614865,NCAA_6591770_Burnette,NCAA_6591770_Carrso_Sova,3,1,0,0,0,0,0,0,5,0
ls_6591907,2026-02-21,2026,NCAA_614818,NCAA_614863,NCAA_6591854_Zach_Boyd,NCAA_6591854_Conner_Griffin,2,0,1,0,0,2,0,0,5,4
ls_6591910,2026-02-21,2026,NCAA_614835,NCAA_614715,NCAA_6591910_J._DIMINO,NCAA_6591910_Andrew_Rubay,0,1,1,0,1,0,1,0,5,4
ls_6591773,2026-02-21,2026,NCAA_614752,NCAA_614701,NCAA_6591904_Garrett_Holpuch,NCAA_6591904_Evan_Lichtenauer,4,1,0,0,2,1,0,0,6,4
ls_6591815,2026-02-21,2026,NCAA_614770,BSB_KENTUCKY,NCAA_6591815_M._Hansmann,NCAA_6591815_B._Cleaver,3,0,0,0,3,1,0,0,3,5
ls_6591904,2026-02-21,2026,NCAA_614752,NCAA_614701,NCAA_6591904_Garrett_Holpuch,NCAA_6591904_Evan_Lichtenauer,2,0,0,1,1,0,0,0,6,1
ls_6591908,2026-02-21,2026,NCAA_614770,BSB_KENTUCKY,NCAA_6591815_M._Hansmann,NCAA_6591815_B._Cleaver,1,0,0,0,0,0,0,0,1,0
ls_6589500,2026-02-21,2026,NCAA_614745,NCAA_614790,NCAA_6589500_Q._Thornton,NCAA_6589500_C._Reed,1,3,0,1,1,0,1,2,12,15
ls_6544337,2026-02-21,2026,NCAA_614719,NCAA_614708,NCAA_6544337_Joey_Giordano,NCAA_6544337_Benjamin_Hudson,1,1,0,0,0,0,0,0,3,0
ls_6543394,2026-02-21,2026,NCAA_614609,NCAA_614859,NCAA_6543394_L._Rumberg,NCAA_6543394_B._Garza,1,1,1,0,1,0,0,0,6,1
ls_6545527,2026-02-21,2026,NCAA_614804,BSB_ILLINOIS,NCAA_6545527_Patrick_Steitz,NCAA_6545527_A_Flinn,1,1,0,0,0,1,0,0,3,2
ls_6547088,2026-02-21,2026,NCAA_614591,NCAA_614602,NCAA_6544206_Nate_Isler,NCAA_6547088_J_CHEESEMAN,1,1,0,1,3,0,1,0,7,6
ls_6585796,2026-02-21,2026,NCAA_614597,NCAA_614722,NCAA_6585796_M._Harpster,NCAA_6585796_G._Katsaros,1,2,1,3,0,0,1,0,26,3
ls_6542711,2026-02-21,2026,NCAA_614623,NCAA_614868,NCAA_6542711_C._Cormier,NCAA_6542711_Por_Berryman,0,1,1,1,2,1,1,0,9,7
ls_6543590,2026-02-21,2026,NCAA_614673,NCAA_614564,NCAA_6543590_J._Hustedde,NCAA_6543590_C._Snyder,2,0,0,1,2,1,0,0,6,4
ls_6544445,2026-02-21,2026,NCAA_614826,NCAA_614735,NCAA_6544445_N._James,NCAA_6544445_M._Christoph,1,1,1,1,3,0,1,1,10,11
ls_6544591,2026-02-21,2026,NCAA_614687,NCAA_614650,NCAA_6544591_W._Fuller,NCAA_6544591_Jo_Duffield,1,0,1,0,3,1,0,1,4,13
ls_6546466,2026-02-21,2026,NCAA_614716,NCAA_614563,NCAA_6546466_C._COSTELLO,NCAA_6546466_Everett_Garb,0,2,1,1,1,4,0,0,11,9
ls_6546922,2026-02-21,2026,NCAA_614589,BSB_NORTHWESTERN,NCAA_6546922_Van_Sice,NCAA_6546922_SHEARER,2,0,1,0,1,1,1,0,5,6
ls_6547204,2026-02-21,2026,NCAA_614643,NCAA_614653,NCAA_6547215_B._HOOVER,NCAA_6547215_Brady_Fox,1,0,1,0,0,0,1,0,4,3
ls_6549734,2026-02-21,2026,NCAA_614771,NCAA_614847,NCAA_6549734_T._Shaw,NCAA_6549734_E._Peña,1,0,0,1,1,0,0,3,5,14
ls_6540883,2026-02-21,2026,BSB_SOUTH_CAROLINA,NCAA_614799,95023,82503,3,1,1,0,0,0,0,0,8,0
ls_6541034,2026-02-21,2026,BSB_DUKE,NCAA_614820,NCAA_6541034_Matthew_Nochowitz,NCAA_6541034_Aric_Ehmke,0,2,0,1,2,0,0,1,10,8
ls_6541576,2026-02-21,2026,BSB_BAYLOR,BSB_PURDUE,NCAA_6541576_Calder,NCAA_6541576_ERDMAN,2,0,1,0,1,1,1,0,5,6
ls_6541593,2026-02-21,2026,NCAA_614852,NCAA_614688,NCAA_6541593_G._Peterson,NCAA_6541593_G._Sentell,2,1,0,1,0,0,0,0,10,0
ls_6544049,2026-02-21,2026,NCAA_614805,NCAA_614655,NCAA_6544046_A._Jones,NCAA_6544049_R._jesus,3,0,0,1,3,0,0,0,7,3
ls_6548982,2026-02-21,2026,NCAA_614610,NCAA_614641,NCAA_6548983_D_Wywoda,NCAA_6548983_S._O'Neill,0,1,0,1,3,0,0,0,7,3
ls_6549182,2026-02-21,2026,NCAA_614664,NCAA_614723,NCAA_6549182_C._Alderman,NCAA_6549182_N._Feidt,3,1,0,0,4,1,0,0,5,6
ls_6550326,2026-02-21,2026,NCAA_614860,NCAA_614828,NCAA_6550326_B._BICKETT,NCAA_6550326_Krift,0,1,1,0,2,1,0,0,5,4
ls_6551589,2026-02-21,2026,NCAA_614592,NCAA_614601,NCAA_6551589_B._Champey,NCAA_6551589_H._Hoxie,3,1,1,0,3,0,1,0,8,6
ls_6541051,2026-02-21,2026,NCAA_614677,NCAA_614578,NCAA_6541051_JT_Weaver,NCAA_6541051_Joe_LoPinto,1,0,2,0,1,1,0,0,7,3
ls_6541239,2026-02-21,2026,NCAA_614666,NCAA_614595,95626,88375,1,3,1,0,0,0,0,0,10,0
ls_6541408,2026-02-21,2026,NCAA_614765,NCAA_614682,NCAA_6541408_Bouchard,NCAA_6541408_Brandon_Pete,1,0,0,0,0,0,0,0,1,0
ls_6542631,2026-02-21,2026,NCAA_614858,NCAA_614600,NCAA_6542631_K._Applebey,NCAA_6542631_PFEIFFER,1,0,1,1,2,1,1,0,8,7
ls_6542894,2026-02-21,2026,NCAA_614792,NCAA_614640,NCAA_6542894_Ty_Zahradnik,NCAA_6542894_Chris_Olivier,0,0,0,1,3,1,0,0,4,5
ls_6543335,2026-02-21,2026,NCAA_614758,NCAA_614699,NCAA_6543335_R._Weller,NCAA_6543335_T._Ware,0,1,0,1,2,0,0,1,7,6
ls_6544186,2026-02-21,2026,NCAA_614787,NCAA_614814,NCAA_6544186_E._Griffith,NCAA_6544186_J._Buhl,2,0,1,0,0,0,0,0,5,0
ls_6544339,2026-02-21,2026,NCAA_614719,NCAA_614708,NCAA_6544337_Joey_Giordano,NCAA_6544337_Benjamin_Hudson,0,2,0,0,3,0,0,0,4,3
ls_6545204,2026-02-21,2026,NCAA_614845,NCAA_614776,NCAA_6545204_Aidan_Coleman,NCAA_6545204_Nathan_Love,2,1,1,1,3,0,0,0,12,3
ls_6545592,2026-02-21,2026,NCAA_614681,NCAA_614842,NCAA_6545596_Aidan_Brainard,NCAA_6545596_Heppner,1,1,0,1,1,0,1,0,7,4
ls_6547060,2026-02-21,2026,NCAA_614684,NCAA_614693,NCAA_6547062_Diego_Alvarez,NCAA_6547062_Jake_Storey,0,3,0,0,0,0,0,0,6,0
ls_6549301,2026-02-21,2026,BSB_CLEMSON,NCAA_614869,95131,87828,1,2,0,0,1,1,0,0,5,3
ls_6549865,2026-02-21,2026,NCAA_614827,NCAA_614737,NCAA_6549865_Carson_Bryant,NCAA_6549865_Max_Miller,1,0,0,0,1,1,0,0,1,3
ls_6551302,2026-02-21,2026,NCAA_614661,NCAA_614639,NCAA_6551304_Lazaro_Collera,NCAA_6551304_Trace_Florio,3,0,0,2,0,0,0,1,14,4
ls_6551336,2026-02-21,2026,NCAA_614676,NCAA_614821,NCAA_6551336_D._Munn,NCAA_6551336_Paige,3,1,0,0,4,0,0,0,5,4
ls_6551406,2026-02-21,2026,BSB_GEORGIA,NCAA_614729,NCAA_6551406_Scott,NCAA_6551406_Fredette,1,2,1,1,1,0,1,0,12,4
ls_6552510,2026-02-21,2026,NCAA_614815,NCAA_614779,92059,96272,2,0,0,1,1,2,1,0,7,8
ls_6552770,2026-02-21,2026,NCAA_614838,NCAA_614581,NCAA_6552770_L._Morris,NCAA_6552770_Neiswonger,1,0,1,0,2,2,0,0,4,6
ls_6586629,2026-02-21,2026,NCAA_614728,NCAA_614625,NCAA_6586629_T._Ryden,NCAA_6586629_Brandon_Bak,1,0,0,0,0,1,0,0,1,2
ls_6585797,2026-02-21,2026,NCAA_614597,NCAA_614722,NCAA_6585796_M._Harpster,NCAA_6585796_G._Katsaros,1,2,0,1,3,0,0,1,11,8
ls_6540667,2026-02-21,2026,NCAA_614762,NCAA_614617,NCAA_6540667_Beau_Sampson,NCAA_6540667_Luca_Alagheband,1,1,0,2,3,1,0,1,11,9
ls_6542678,2026-02-21,2026,BSB_ARKANSAS,NCAA_614822,76998,88982,3,2,0,0,1,1,1,0,7,6
ls_6543173,2026-02-21,2026,NCAA_614621,NCAA_614851,NCAA_6543173_David_Lopez,NCAA_6543173_Jacob_Wingard,3,1,0,1,0,1,0,0,9,2
ls_6543958,2026-02-21,2026,NCAA_614576,NCAA_614808,NCAA_6543958_J._Aviña,NCAA_6543958_G._Townsend,4,0,1,0,0,1,0,0,7,2
ls_6544202,2026-02-21,2026,NCAA_614829,NCAA_614602,NCAA_6544206_M_STUART,NCAA_6547088_J_CHEESEMAN,1,0,0,1,1,0,0,0,10,1
ls_6545924,2026-02-21,2026,BSB_LOUISIANA,BSB_MARYLAND,NCAA_6545924_Herrmann,NCAA_6545924_Morlang,2,1,0,1,1,0,0,0,9,1
ls_6546140,2026-02-21,2026,BSB_OREGON,NCAA_614824,82445,95356,2,1,1,0,0,0,0,0,7,0
ls_6546707,2026-02-21,2026,NCAA_614794,NCAA_614764,NCAA_6546707_Ryan_Self,NCAA_6546707_Jared_Schaeffer,2,1,0,1,1,2,1,0,10,8
ls_6547050,2026-02-21,2026,BSB_ALABAMA,NCAA_614717,95186,94227,4,0,0,1,0,1,1,0,8,5
ls_6547705,2026-02-21,2026,NCAA_614840,NCAA_614803,NCAA_6547705_C._O'Brien,NCAA_6547705_Jack_Kelley,2,1,0,1,2,0,0,1,9,8
ls_6550123,2026-02-21,2026,NCAA_614853,NCAA_614778,NCAA_6551016_Smith_Bailey,NCAA_6550123_Evan_Chaffee,3,0,0,0,1,0,0,0,3,1
ls_6550343,2026-02-21,2026,NCAA_614836,NCAA_614712,NCAA_6550343_Hayden_Capers,NCAA_6550343_Kenneth_Haynes,3,0,0,0,2,0,0,0,3,2
ls_6550592,2026-02-21,2026,BSB_GEORGIA_TECH,NCAA_614751,NCAA_6550592_Mason_Patel,NCAA_6550592_Matthew_Canizares,2,2,0,0,0,1,1,0,6,5
ls_6552113,2026-02-21,2026,NCAA_614843,NCAA_614725,NCAA_6552113_Luke_Davenport,NCAA_6552113_Noah_Andrunas,0,0,1,2,2,0,0,0,12,2
ls_6552303,2026-02-21,2026,NCAA_614788,NCAA_614777,78335,83493,2,0,0,0,1,0,0,0,2,1
ls_6585692,2026-02-21,2026,NCAA_614775,NCAA_614588,NCAA_6540399_Mario_Pesca,NCAA_6585692_N._HOLLAND,1,0,1,3,0,0,0,0,24,0
ls_6587535,2026-02-21,2026,BSB_VANDERBILT,NCAA_614651,NCAA_6587535_Nye,NCAA_6587535_T._Hartley,0,2,0,2,1,0,0,0,12,1
ls_6547557,2026-02-21,2026,BSB_STANFORD,NCAA_614567,NCAA_6547559_Brock_Ketelsen,NCAA_6547559_Jayden_Harper,2,1,0,0,0,0,1,0,4,3
ls_6541937,2026-02-21,2026,NCAA_614747,BSB_GONZAGA,NCAA_6541937_N._Moore,NCAA_6541937_E._Hoffberg,1,0,0,0,1,0,0,1,1,5
ls_6550044,2026-02-21,2026,NCAA_614834,NCAA_614750,NCAA_6550041_J._King,NCAA_6550041_G._LeBlanc,1,0,0,0,0,1,0,0,1,2
ls_6550690,2026-02-21,2026,NCAA_614633,NCAA_614772,NCAA_6550688_G._Dicks,NCAA_6550688_J._DeCastro,1,2,0,0,2,1,0,0,5,4
ls_6540399,2026-02-21,2026,NCAA_614830,NCAA_614775,NCAA_6540399_Chase_Frey,NCAA_6540399_Mario_Pesca,0,2,1,0,1,0,0,2,7,10
ls_6541028,2026-02-21,2026,NCAA_614678,NCAA_614608,NCAA_6541028_Cooper_Allen,NCAA_6541028_Chase_Hanawalt,0,0,0,4,0,0,0,0,19,0
ls_6541212,2026-02-21,2026,BSB_INDIANA,BSB_UCF,NCAA_6541212_Thomas,NCAA_6541212_J_Trombley,2,2,0,0,1,0,0,0,6,1
ls_6541233,2026-02-21,2026,NCAA_614606,BSB_AUBURN,NCAA_6541233_B_Moore,NCAA_6541233_J._Sanders,1,0,0,1,5,0,1,0,5,8
ls_6541672,2026-02-21,2026,NCAA_614746,NCAA_615065,81273,NCAA_6541672_Vincent_Fusco,0,2,1,2,1,2,0,0,17,5
ls_6542212,2026-02-21,2026,BSB_NORTH_CAROLINA,BSB_EAST_CAROLINA,NCAA_6542212_Folger_Boaz,NCAA_6542212_Gavin_VanKempen,0,0,1,0,1,1,1,1,3,10
ls_6543811,2026-02-21,2026,BSB_TENNESSEE,NCAA_614637,96331,96292,1,0,0,0,0,1,0,0,1,2
ls_6544046,2026-02-21,2026,NCAA_614805,NCAA_614655,NCAA_6544046_A._Jones,NCAA_6544049_R._jesus,1,0,0,2,1,0,1,0,14,4
ls_6545281,2026-02-21,2026,NCAA_614679,NCAA_614816,NCAA_6545281_S._Beck,NCAA_6545281_M._PILARSKI,2,1,0,1,1,0,1,0,9,4
ls_6546299,2026-02-21,2026,NCAA_614611,NCAA_614727,NCAA_6546299_S._Seid,NCAA_6546297_D._Gore,2,2,0,1,0,0,0,0,13,0
